TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,latitude,longitude,Location
315969298.72780585,00000000-0000-0000-0000-000000000000,AV,155.8685492189711,3735.650682735121,MIA,25.808247240057664,-80.19478697303973,Miami
315969298.72780585,00000000-0000-0000-0000-000000029430,AGENT,171.81300524383374,3735.86405846882,MIA,25.80824828568591,-80.1946279123189,Miami
315969298.72780585,00000000-0000-0000-0000-000000030070,OTHERS,211.43392874770697,3740.322866368241,MIA,25.808286355224066,-80.19423241696013,Miami
315969298.72780585,00000000-0000-0000-0000-000000030199,OTHERS,200.4401450239514,3727.544915982624,MIA,25.80817158827672,-80.19434286152311,Miami
315969298.72780585,00000000-0000-0000-0000-000000030160,OTHERS,145.3075679067749,3738.282662367891,MIA,25.80827158817321,-80.19489215936495,Miami
315969298.72780585,00000000-0000-0000-0000-000000030075,OTHERS,165.10678130564816,3739.04112997241,MIA,25.808277342674586,-80.1946946137,Miami
315969298.72780585,00000000-0000-0000-0000-000000030151,OTHERS,158.82192240408443,3738.6735875825584,MIA,25.808274371311352,-80.19475732830622,Miami
315969298.72780585,00000000-0000-0000-0000-000000030152,OTHERS,153.05405748310338,3738.733225398621,MIA,25.808275228456456,-80.19481485976497,Miami
315969298.72780585,00000000-0000-0000-0000-000000030141,OTHERS,129.71523676946677,3730.889348581433,MIA,25.808205693678918,-80.19504814572814,Miami
315969298.72780585,00000000-0000-0000-0000-000000030011,OTHERS,171.39033178137825,3739.1603943706464,MIA,25.80827807233044,-80.19463192729987,Miami
315969298.72780585,00000000-0000-0000-0000-000000030194,OTHERS,114.9047906401935,3750.0884621687896,MIA,25.80837986431324,-80.19519471027479,Miami
315969298.72780585,00000000-0000-0000-0000-000000030182,OTHERS,97.13725672025706,3722.7600298839006,MIA,25.808134091305977,-80.19537361039269,Miami
315969298.72780585,00000000-0000-0000-0000-000000030169,OTHERS,162.67806223452754,3729.431649791056,MIA,25.808190710913962,-80.19471942701543,Miami
315969298.72780585,00000000-0000-0000-0000-000000030098,OTHERS,196.1697713810437,3726.983966708295,MIA,25.80816675940415,-80.19438549319223,Miami
315969298.72780585,00000000-0000-0000-0000-000000030154,OTHERS,181.9386874275063,3733.3146200690776,MIA,25.808224706719606,-80.19452706318954,Miami
315969298.8248444,00000000-0000-0000-0000-000000000000,AV,155.3628579066562,3735.628375157805,MIA,25.808247066576286,-80.19479201872763,Miami
315969298.8248444,00000000-0000-0000-0000-000000029430,AGENT,170.97759393982437,3735.76633362084,MIA,25.808247449471946,-80.1946362516039,Miami
315969298.8248444,00000000-0000-0000-0000-000000030141,OTHERS,129.84150111905373,3731.0185023180898,MIA,25.808206852860867,-80.19504687834733,Miami
315969298.8248444,00000000-0000-0000-0000-000000030151,OTHERS,158.7839924903991,3738.6856219211168,MIA,25.808274482067475,-80.19475770592682,Miami
315969298.8248444,00000000-0000-0000-0000-000000030075,OTHERS,165.2135560873554,3739.036917928525,MIA,25.808277298743416,-80.1946935488667,Miami
315969298.8248444,00000000-0000-0000-0000-000000030152,OTHERS,153.1472291704154,3738.7113103176857,MIA,25.80827502543335,-80.1948139317045,Miami
315969298.8248444,00000000-0000-0000-0000-000000030070,OTHERS,211.23016961665687,3740.271486637663,MIA,25.808285902571086,-80.19423445261837,Miami
315969298.8248444,00000000-0000-0000-0000-000000030011,OTHERS,171.37941412656886,3739.0917915330688,MIA,25.808277453504747,-80.19463204039273,Miami
315969298.8248444,00000000-0000-0000-0000-000000030194,OTHERS,114.9047906401935,3750.0884621687896,MIA,25.80837986431324,-80.19519471027479,Miami
315969298.8248444,00000000-0000-0000-0000-000000030182,OTHERS,97.11208143200987,3722.794125265296,MIA,25.80813440055004,-80.19537385943924,Miami
315969298.8248444,00000000-0000-0000-0000-000000030169,OTHERS,163.42602387301673,3729.432618523401,MIA,25.808190678333958,-80.19471196596055,Miami
315969298.8248444,00000000-0000-0000-0000-000000030199,OTHERS,200.4990478457429,3727.6091808356105,MIA,25.808172165281086,-80.19434227003683,Miami
315969298.8248444,00000000-0000-0000-0000-000000030160,OTHERS,145.32997714044555,3738.287744969507,MIA,25.808271632827157,-80.19489193552015,Miami
315969298.8248444,00000000-0000-0000-0000-000000030098,OTHERS,196.3443212485344,3726.948264588385,MIA,25.808166427394145,-80.19438375421967,Miami
315969298.8248444,00000000-0000-0000-0000-000000030154,OTHERS,182.3827825381116,3733.4467168486094,MIA,25.808225874905016,-80.19452262522795,Miami
315969298.9232749,00000000-0000-0000-0000-000000000000,AV,154.7788563000025,3735.601388300379,MIA,25.808246855170996,-80.19479784585486,Miami
