TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,latitude,longitude,Location
315990221.2320882,00000000-0000-0000-0000-000000000000,AV,4682.961193701445,2417.4482618804345,PIT,40.46306982051841,-79.95739712852267,Pittsburgh
315990221.2320882,00000000-0000-0000-0000-000000187675,OTHERS,4681.622440076711,2423.942703136386,PIT,40.463128462168456,-79.95741201221496,Pittsburgh
315990221.2320882,00000000-0000-0000-0000-000000188019,OTHERS,4689.632740173226,2414.127009794625,PIT,40.46303919429757,-79.95731891203097,Pittsburgh
315990221.2320882,00000000-0000-0000-0000-000000188024,OTHERS,4679.697290435363,2447.770205792813,PIT,40.46334329521644,-79.95743139733814,Pittsburgh
315990221.2320882,00000000-0000-0000-0000-000000188094,AGENT,4683.4841970684165,2434.406779040857,PIT,40.46322252016188,-79.95738859858736,Pittsburgh
315990221.2320882,00000000-0000-0000-0000-000000187983,OTHERS,4670.034663094544,2489.356881524285,PIT,40.4637189185672,-79.95753955989335,Pittsburgh
315990221.2320882,00000000-0000-0000-0000-000000188119,OTHERS,4691.487072709696,2410.448530105616,PIT,40.463005862795114,-79.95729755585467,Pittsburgh
315990221.2320882,00000000-0000-0000-0000-000000188074,OTHERS,4679.348424689304,2434.161596946849,PIT,40.463220751630956,-79.95743740698315,Pittsburgh
315990221.2320882,00000000-0000-0000-0000-000000188096,OTHERS,4675.414765312052,2449.200143333956,PIT,40.4633566310614,-79.95748170322055,Pittsburgh
315990221.3373666,00000000-0000-0000-0000-000000000000,AV,4682.961141118802,2417.448168768164,PIT,40.46306981968531,-79.95739712915578,Pittsburgh
315990221.3373666,00000000-0000-0000-0000-000000187675,OTHERS,4681.623007907177,2423.90171836246,PIT,40.46312809293422,-79.95741201122675,Pittsburgh
315990221.3373666,00000000-0000-0000-0000-000000188019,OTHERS,4689.184247025671,2414.983710966104,PIT,40.46304695882118,-79.95732408188265,Pittsburgh
315990221.3373666,00000000-0000-0000-0000-000000188024,OTHERS,4679.597983939153,2448.253314292849,PIT,40.463347657421316,-79.95743250120124,Pittsburgh
315990221.3373666,00000000-0000-0000-0000-000000188094,AGENT,4683.351720271248,2434.875411351553,PIT,40.46322675550044,-79.95739009564824,Pittsburgh
315990221.3373666,00000000-0000-0000-0000-000000187983,OTHERS,4670.066026281675,2489.724492781313,PIT,40.46372222652053,-79.95753913882062,Pittsburgh
315990221.3373666,00000000-0000-0000-0000-000000188119,OTHERS,4690.817146069433,2414.024244701919,PIT,40.46303814262226,-79.95730495837485,Pittsburgh
315990221.3373666,00000000-0000-0000-0000-000000188074,OTHERS,4679.336975411018,2434.155552461249,PIT,40.463220698402694,-79.95743754284935,Pittsburgh
315990221.3373666,00000000-0000-0000-0000-000000188096,OTHERS,4675.423467370809,2449.193115002889,PIT,40.46335656682744,-79.95748160157353,Pittsburgh
315990221.44300467,00000000-0000-0000-0000-000000000000,AV,4682.961213339821,2417.4480584993107,PIT,40.46306981868436,-79.95739712831941,Pittsburgh
315990221.44300467,00000000-0000-0000-0000-000000187675,OTHERS,4681.619349461147,2423.926947519901,PIT,40.46312832057719,-79.9574120508578,Pittsburgh
315990221.44300467,00000000-0000-0000-0000-000000188019,OTHERS,4689.133588656679,2415.3923200422023,PIT,40.46305064479162,-79.95732462239283,Pittsburgh
315990221.44300467,00000000-0000-0000-0000-000000188024,OTHERS,4679.5015493930105,2448.784373754505,PIT,40.46335245124299,-79.95743356451625,Pittsburgh
315990221.44300467,00000000-0000-0000-0000-000000188120,OTHERS,4690.975318083023,2412.3820262957115,PIT,40.46302333337259,-79.95730332176723,Pittsburgh
315990221.44300467,00000000-0000-0000-0000-000000188094,AGENT,4683.258910515394,2435.292799041085,PIT,40.46323052502882,-79.95739113204296,Pittsburgh
315990221.44300467,00000000-0000-0000-0000-000000188122,OTHERS,4689.977981081112,2418.561486575841,PIT,40.46307910149269,-79.95731422283566,Pittsburgh
315990221.44300467,00000000-0000-0000-0000-000000187983,OTHERS,4670.043219957272,2490.030593531229,PIT,40.46372498617476,-79.95753936515418,Pittsburgh
315990221.44300467,00000000-0000-0000-0000-000000188119,OTHERS,4690.798507198697,2414.101310061497,PIT,40.46303883877804,-79.9573051674526,Pittsburgh
315990221.44300467,00000000-0000-0000-0000-000000188074,OTHERS,4679.332752359069,2434.160322377113,PIT,40.46322074181737,-79.95743759198855,Pittsburgh
315990221.44300467,00000000-0000-0000-0000-000000188096,OTHERS,4675.388318345703,2449.217158895318,PIT,40.463356787143795,-79.95748201274739,Pittsburgh
315990221.537082,00000000-0000-0000-0000-000000000000,AV,4682.961314665279,2417.447805785353,PIT,40.46306981639724,-79.95739712715965,Pittsburgh
315990221.537082,00000000-0000-0000-0000-000000187675,OTHERS,4681.631571094977,2423.946934617661,PIT,40.46312849931252,-79.95741190394125,Pittsburgh
315990221.537082,00000000-0000-0000-0000-000000188019,OTHERS,4689.01802972721,2416.340219338426,PIT,40.463059195369155,-79.95732585317211,Pittsburgh
315990221.537082,00000000-0000-0000-0000-000000188024,OTHERS,4679.425724903709,2449.194859796614,PIT,40.46335615679689,-79.95743440156434,Pittsburgh
315990221.537082,00000000-0000-0000-0000-000000188122,OTHERS,4689.977981081112,2418.561486575841,PIT,40.46307910149269,-79.95731422283566,Pittsburgh
315990221.537082,00000000-0000-0000-0000-000000188120,OTHERS,4690.907872558374,2412.7837189889983,PIT,40.46302695882921,-79.95730406121427,Pittsburgh
315990221.537082,00000000-0000-0000-0000-000000188094,AGENT,4683.1611330442265,2435.7925393836413,PIT,40.46323503688416,-79.95739221555303,Pittsburgh
315990221.537082,00000000-0000-0000-0000-000000187983,OTHERS,4669.984667953105,2490.3012479227427,PIT,40.463727430345145,-79.95754001798558,Pittsburgh
315990221.537082,00000000-0000-0000-0000-000000188074,OTHERS,4679.331176733112,2434.1453564572525,PIT,40.46322060717819,-79.95743761265473,Pittsburgh
315990221.537082,00000000-0000-0000-0000-000000188119,OTHERS,4690.758078535804,2414.292099059505,PIT,40.46304056162738,-79.95730561766139,Pittsburgh
315990221.537082,00000000-0000-0000-0000-000000188096,OTHERS,4675.408528895677,2449.211153005847,PIT,40.46335673089536,-79.95748177523505,Pittsburgh
315990221.6368257,00000000-0000-0000-0000-000000000000,AV,4682.961508814959,2417.447610103641,PIT,40.463069814613974,-79.95739712489726,Pittsburgh
315990221.6368257,00000000-0000-0000-0000-000000187675,OTHERS,4681.658933062609,2423.785711585096,PIT,40.46312704417157,-79.95741160371,Pittsburgh
315990221.6368257,00000000-0000-0000-0000-000000188019,OTHERS,4688.450990601652,2416.440549196366,PIT,40.463060159425694,-79.95733252642175,Pittsburgh
315990221.6368257,00000000-0000-0000-0000-000000188024,OTHERS,4679.344732512415,2449.661324961308,PIT,40.46336036713724,-79.9574352917624,Pittsburgh
315990221.6368257,00000000-0000-0000-0000-000000188094,AGENT,4683.05358981915,2436.195199151094,PIT,40.4632386753169,-79.95739342775504,Pittsburgh
315990221.6368257,00000000-0000-0000-0000-000000188120,OTHERS,4690.171441865224,2413.095930410391,PIT,40.463029849449846,-79.95731270262014,Pittsburgh
315990221.6368257,00000000-0000-0000-0000-000000187983,OTHERS,4669.808178562812,2490.648977140819,PIT,40.463730581318416,-79.95754205096019,Pittsburgh
315990221.6368257,00000000-0000-0000-0000-000000188074,OTHERS,4679.348001313658,2434.1577818308224,PIT,40.463220717311025,-79.95743741250749,Pittsburgh
315990221.6368257,00000000-0000-0000-0000-000000188119,OTHERS,4690.762750563076,2414.3569957642785,PIT,40.463041145692884,-79.9573055535234,Pittsburgh
315990221.6368257,00000000-0000-0000-0000-000000188096,OTHERS,4675.447656872952,2449.199679750184,PIT,40.46335662338682,-79.95748131538554,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000000000,AV,4682.96135697026,2417.447555333973,PIT,40.46306981413677,-79.95739712669562,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000187675,OTHERS,4681.637053516544,2423.9248758626195,PIT,40.46312830003319,-79.95741184235806,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000188019,OTHERS,4689.09565733247,2416.91645215726,PIT,40.46306437757635,-79.95732485742747,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000188024,OTHERS,4679.202372172925,2450.160239491398,PIT,40.463364876296225,-79.95743690117091,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000188094,AGENT,4682.923545726008,2436.715355988418,PIT,40.46324337450815,-79.95739488895056,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000188123,OTHERS,4690.357741859145,2416.708722977725,PIT,40.46306237216448,-79.95731000230457,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000188122,OTHERS,4689.555106166808,2419.239200743284,PIT,40.46308525105034,-79.9573191154993,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000188120,OTHERS,4690.482182668236,2414.009170060733,PIT,40.463038042473386,-79.95730891077488,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000187983,OTHERS,4669.825526399111,2490.934805487256,PIT,40.46373315409608,-79.957541806565,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000188074,OTHERS,4679.304368662039,2434.146044348704,PIT,40.46322061622624,-79.95743792871353,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000188119,OTHERS,4690.353789248,2415.34080142353,PIT,40.463050050915676,-79.95731023946084,Pittsburgh
315990221.7352686,00000000-0000-0000-0000-000000188096,OTHERS,4675.502357467547,2449.192317417401,PIT,40.46335655125126,-79.95748067131116,Pittsburgh
315990221.8351683,00000000-0000-0000-0000-000000000000,AV,4682.961156042226,2417.447471357741,PIT,40.46306981340173,-79.95739712907691,Pittsburgh
315990221.8351683,00000000-0000-0000-0000-000000187675,OTHERS,4681.635092325316,2423.9499754571616,PIT,40.46312852632854,-79.95741186199099,Pittsburgh
315990221.8351683,00000000-0000-0000-0000-000000188019,OTHERS,4689.031841010934,2417.432573849249,PIT,40.463069033375646,-79.95732553813706,Pittsburgh
315990221.8351683,00000000-0000-0000-0000-000000188024,OTHERS,4679.092029809453,2450.6391047846623,PIT,40.46336920145398,-79.95743813577485,Pittsburgh
315990221.8351683,00000000-0000-0000-0000-000000188094,AGENT,4682.8107002510005,2437.199626802441,PIT,40.46324774862333,-79.95739615231669,Pittsburgh
315990221.8351683,00000000-0000-0000-0000-000000188123,OTHERS,4690.266402539062,2417.105377537541,PIT,40.463065954781726,-79.95731102423926,Pittsburgh
