uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
fcbba5907c4d822d15c8f6a9,深圳市茗榆教育学习中心,教育培训,成人教育,广东省,深圳市,南山区,深圳市南山区科技园高新南四道34号高新技术产业园W1-A2栋2楼,,1,0,113.950001,22.542583,(0755)89670773,education,http://api.map.baidu.com/place/detail?uid=fcbba5907c4d822d15c8f6a9&output=html&source=placeapi_v2,0.0,,,,,,,,,,,,,,,,,,,0
680fb70389922c9f8bb988e5,深圳市南山区老干部大学,教育培训,成人教育,广东省,深圳市,南山区,广东省深圳市南山区桃园路87号,680fb70389922c9f8bb988e5,1,1,113.932233,22.537533,,education,http://api.map.baidu.com/place/detail?uid=680fb70389922c9f8bb988e5&output=html&source=placeapi_v2,,,0,,,,,,,,1,,,,,,,113.93242012229,22.537731056101,1
859927aee3af0f56ce04efd2,深圳市长青老龄大学,教育培训,成人教育,广东省,深圳市,福田区,广东深圳市福田区上布中路1002号,859927aee3af0f56ce04efd2,1,0,114.103315,22.548102,(0755)88136354,education,http://api.map.baidu.com/place/detail?uid=859927aee3af0f56ce04efd2&output=html&source=placeapi_v2,,,0,,,,,,,,1,,,,,,,,,0
a864b6702d000b89b11e361c,荣合教育(宝安校区),教育培训,成人教育,广东省,深圳市,宝安区,广东省深圳市宝安区金海路汇潮科技大厦7楼710室,a864b6702d000b89b11e361c,1,0,113.866138,22.585077,(0755)85280100,education,http://api.map.baidu.com/place/detail?uid=a864b6702d000b89b11e361c&output=html&source=placeapi_v2,0.0,,5.0,,,,,,,,2,,,,,,,113.86616350637,22.585052059438,0
1f40454e11e064e1a2a9349e,广东财经大学(函授站),教育培训,成人教育,广东省,深圳市,宝安区,深圳市宝安区新安街道新安26区前进一路玖悦雅轩商城一楼L-08号,1f40454e11e064e1a2a9349e,1,0,113.910765,22.575797,,education,http://api.map.baidu.com/place/detail?uid=1f40454e11e064e1a2a9349e&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
ab7026a7e6e1135d81a12eac,桃源社区长青老龄大学,教育培训,成人教育,广东省,深圳市,南山区,广东省深圳市南山区龙井路桃源村,,1,0,113.984793,22.563244,,education,http://api.map.baidu.com/place/detail?uid=ab7026a7e6e1135d81a12eac&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
73d853013da3d53f3c9a5ed9,深圳广播电视大学(福田分校),教育培训,成人教育,广东省,深圳市,福田区,广东省深圳市福田区梅林路15号,73d853013da3d53f3c9a5ed9,1,0,114.074325,22.573852,(0755)83317967,education,http://api.map.baidu.com/place/detail?uid=73d853013da3d53f3c9a5ed9&output=html&source=placeapi_v2,,,0.0,,,,,,,,,,,,,,,114.07437938869,22.57404429391,0
994a78961f3096226d20b9b9,深圳青年学院,教育培训,成人教育,广东省,深圳市,福田区,广东省深圳市福田区梅林路11号,994a78961f3096226d20b9b9,1,0,114.075125,22.573587,"(0755)26050550,4006069806",education,http://api.map.baidu.com/place/detail?uid=994a78961f3096226d20b9b9&output=html&source=placeapi_v2,,,0,,,,,,,,0,,,,,,,114.07563701641,22.57404429391,0
59d6afc4dee2f72aeb56faf1,乐庭老年大学,教育培训,成人教育,广东省,深圳市,福田区,广东省深圳市福田区红岭北路3001号,59d6afc4dee2f72aeb56faf1,1,0,114.110123,22.571566,,education,http://api.map.baidu.com/place/detail?uid=59d6afc4dee2f72aeb56faf1&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
f4a33da911411b093010af33,深圳市经理进修学院,教育培训,成人教育,广东省,深圳市,福田区,广东省深圳市福田区八卦路55号,f4a33da911411b093010af33,1,0,114.105422,22.570847,"(0755)82471809,(0755)82472295",education,http://api.map.baidu.com/place/detail?uid=f4a33da911411b093010af33&output=html&source=placeapi_v2,,,0,,,,,,,,2,,,,,,,114.10535164126,22.571060417983,0
