uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
ee166569b082c488ad080f9d,中共静海区大张屯乡党校,政府机构,政治教育机构,天津市,天津市,静海区,唐官屯镇长张屯村长张屯学校附近,,1,0,116.914614,38.714461,,life,http://api.map.baidu.com/place/detail?uid=ee166569b082c488ad080f9d&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
6e91a50dbcf84ae751e5c517,中共大港油田集团物资供销公司委员会党校,政府机构,政治教育机构,天津市,天津市,滨海新区,津歧公路与红旗路交叉口西南200米,,1,1,117.523045,38.722755,,life,http://api.map.baidu.com/place/detail?uid=6e91a50dbcf84ae751e5c517&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,1
e889a744f88e25b48605bf48,中共天津石油化工公司委员会党校(迎新街),政府机构,政治教育机构,天津市,天津市,滨海新区,天津市滨海新区迎新街115号,e889a744f88e25b48605bf48,1,1,117.458075,38.839468,,life,http://api.map.baidu.com/place/detail?uid=e889a744f88e25b48605bf48&output=html&source=placeapi_v2,,,,,,,,,,5,,,,,,,,117.45774514014,38.840141736512,1
f9c59e8df26670322bb97c2c,天津市大港区委党校,政府机构,政治教育机构,天津市,天津市,滨海新区,天津市滨海新区胜利街40号,f9c59e8df26670322bb97c2c,1,0,117.459132,38.86222,,life,http://api.map.baidu.com/place/detail?uid=f9c59e8df26670322bb97c2c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,117.4591219685,38.862292493593,0
777d48dcb1183db67ab55cf3,中国共产党天津市滨海新区中塘镇党校,政府机构,政治教育机构,天津市,天津市,滨海新区,天津市滨海新区中港路中塘镇政府,777d48dcb1183db67ab55cf3,1,0,117.392614,38.872743,,life,http://api.map.baidu.com/place/detail?uid=777d48dcb1183db67ab55cf3&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,117.39275420163,38.872855482257,0
f9c59e8df26670322bb97c2c,天津市大港区委党校,政府机构,政治教育机构,天津市,天津市,滨海新区,天津市滨海新区胜利街40号,f9c59e8df26670322bb97c2c,1,0,117.459132,38.86222,,life,http://api.map.baidu.com/place/detail?uid=f9c59e8df26670322bb97c2c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,117.4591219685,38.862292493593,0
64b4d1cc15701ef288b98825,中共天津市津南区委党校,政府机构,政治教育机构,天津市,天津市,津南区,天津市津南区八里台镇天嘉湖路16号,64b4d1cc15701ef288b98825,1,1,117.366371,38.912294,(022)28392695,life,http://api.map.baidu.com/place/detail?uid=64b4d1cc15701ef288b98825&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,117.3665910258,38.912314296438,1
5e53af1a94b5fa5e4151c0c6,中共梁头镇委员会党校,政府机构,政治教育机构,天津市,天津市,静海区,天津市静海区梁头镇委员会党校(静邓路北50米),,1,0,116.866594,38.94304,,life,http://api.map.baidu.com/place/detail?uid=5e53af1a94b5fa5e4151c0c6&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,116.86642204744,38.942806138416,0
d157c1e58e2b683471210b01,中共天津市静海区委党校民政局分校,政府机构,政治教育机构,天津市,天津市,静海区,天津市静海区胜利大街中国工商银行(天津静海支行)南侧约30米,d157c1e58e2b683471210b01,1,0,116.928955,38.944612,,life,http://api.map.baidu.com/place/detail?uid=d157c1e58e2b683471210b01&output=html&source=placeapi_v2,,,,,,,,,,2,,,,,,,,,,0
ad17bdda0fa56d7287330444,中共天津市静海区委党校(教育局分校),政府机构,政治教育机构,天津市,天津市,静海区,天津市静海区地纬路静海县教师进修学校,ad17bdda0fa56d7287330444,1,0,116.964455,38.943448,,life,http://api.map.baidu.com/place/detail?uid=ad17bdda0fa56d7287330444&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,116.96449680714,38.943253524523,0
