lng,lat
-91.4815921886641,41.8597585301547
-91.4814361827403,41.8597565350546
-91.4635323791404,41.8596699749494
-91.4632906415991,41.8596698531825
-91.4439915288859,41.8597064420994
-91.4246852287521,41.8596518403857
-91.4244001987023,41.859638070023
-91.4053901890003,41.8598203521327
-91.4050758091936,41.8598131819558
-91.3857116126397,41.8599509867675
-91.3662035994021,41.8600764527684
-91.3661291587095,41.8454136156188
-91.3659652170684,41.8311039514863
-91.3661358583448,41.8164205388488
-91.3656683328502,41.8021038430962
-91.3659098889318,41.7872152133592
-91.366022123545,41.7729131375831
-91.3658939276658,41.7582751749215
-91.3657720774857,41.7437315048866
-91.3660495715685,41.7291894499678
-91.3661420666018,41.7145771366005
-91.3661837924484,41.7001448762269
-91.3661982211885,41.6855001100269
-91.3662820807169,41.6711020864474
-91.3664058290372,41.6564800889198
-91.3664137952971,41.6419746174296
-91.3664796732485,41.6274382535497
-91.3664786186263,41.6250932708985
-91.3664986142262,41.6247782768437
-91.3664345930926,41.6129437808225
-91.3664437091961,41.5984660779958
-91.3665469471818,41.5830191645511
-91.3667123494835,41.5684848444818
-91.3668526474662,41.553944336366
-91.3671497948909,41.5394667418239
-91.3674641225953,41.5248325678714
-91.3676697586419,41.5103352528179
-91.367802888967,41.4958225659043
-91.3679054253685,41.4812912600678
-91.3680017355467,41.4667566479434
-91.3681117513213,41.4522213791181
-91.3682705033949,41.4376622903691
-91.3685227476318,41.4231868322753
-91.3881082010368,41.4232577517675
-91.407075527288,41.4233933671883
-91.4074800647116,41.4233983679472
-91.42639610255,41.4234829207261
-91.4267407385138,41.4234806453299
-91.4456145824834,41.4236193224312
-91.464832168593,41.4239230575037
-91.4652628110587,41.4239249516335
-91.4839946825858,41.4238484865392
-91.4839455968421,41.4279280708533
-91.4852659622062,41.429169410064
-91.4856571632411,41.4297575377098
-91.4857529164639,41.4300978595423
-91.4864733231009,41.4316498283815
-91.4866703056764,41.4322697073469
-91.4869005088494,41.4329941451401
-91.4878036552732,41.4349145088552
-91.4883439389159,41.4357920841313
-91.4891885852517,41.437387561698
-91.4895666834599,41.4379513312279
-91.4905879664283,41.4399515218902
-91.4914617981294,41.4411718302563
-91.4946068241936,41.4429767754248
-91.4968814591043,41.4445458888548
-91.500945370076,41.4467038205434
-91.5022280699786,41.4481119225253
-91.5026234733324,41.4486378499066
-91.5027903830071,41.4493532676249
-91.5030249088733,41.4501087485474
-91.5028477440312,41.4505700817806
-91.5025671543539,41.4513370169157
-91.5016224303056,41.4520149527538
-91.5004286061239,41.4524568789298
-91.4990772955949,41.4530117628028
-91.4984116179182,41.4533592321403
-91.4989935285929,41.4544170448897
-91.4998111562999,41.4551867386876
-91.4996541406697,41.4560608802423
-91.4990776630058,41.4574025524764
-91.4988655725639,41.4584827649595
-91.4990868401948,41.4591687707613
-91.5002597803427,41.4599691464609
-91.5033633626313,41.4606454968891
-91.5044692219837,41.4610061780148
-91.5067930369613,41.4628012915582
-91.5108034307999,41.4655518725701
-91.5140359482812,41.4667782861415
-91.5157372038175,41.4677827032215
-91.5160910412247,41.4688973035579
-91.5160149152926,41.4692613467803
-91.514663911089,41.4710400659692
-91.5141818373783,41.4719571947642
-91.5139890643082,41.4744993297181
-91.5135280911252,41.4752585035762
-91.5125777328435,41.4761308164719
-91.5120155976814,41.4764984434075
-91.5110989046632,41.4768110742463
-91.510092307353,41.4768906940646
-91.5078338933214,41.476607085832
-91.5067258312999,41.4763073084867
-91.5043419163349,41.4764111638742
-91.5036906458388,41.4765213948247
-91.5024248198904,41.4771200577411
-91.5019221307423,41.4781707594
-91.5020143967051,41.4788422741226
-91.5018311673366,41.4815794530715
-91.5019679079908,41.482897283403
-91.5029014219627,41.4846312145494
-91.5028156256666,41.4852995707924
-91.5024076108645,41.4859134856679
-91.5020212355793,41.4868688137935
-91.501845300531,41.4878278800621
-91.5019190854535,41.4885721487973
-91.5034597213185,41.4916079107798
-91.5037521741475,41.4926118388188
-91.5042330360309,41.4932902656437
-91.504925403553,41.4934243445616
-91.5060736157761,41.4929697125189
-91.5073301917719,41.4926753198452
-91.5088225144444,41.4931280544427
-91.5094885954646,41.4936594403888
-91.5105851482707,41.494779156202
-91.5109560114476,41.4958697085456
-91.5107910412355,41.4969994954153
-91.510537689376,41.4978475962103
-91.5096103701863,41.4984888833692
-91.5090379538057,41.4986614431278
-91.5075526101447,41.5000479773191
-91.5122536296721,41.4999606729899
-91.5125709829024,41.4991380676464
-91.5138174914789,41.4976132752014
-91.5147255238394,41.4970690450948
-91.5167909339339,41.4968131879742
-91.5180635897733,41.4970426802922
-91.5197531815839,41.4984487560528
-91.5196884364081,41.5000066150383
-91.5195237419789,41.5006126924609
-91.51909085103,41.5015063619711
-91.5189751084955,41.5021011280952
-91.5193937081466,41.5027053021587
-91.5194701475907,41.5027683467569
-91.5198915149511,41.5031514502415
-91.5200398977715,41.5032382134028
-91.5212665526818,41.5039562532347
-91.5218931446605,41.5041256062003
-91.5224135836203,41.5043295214377
-91.5238460021381,41.5048907251745
-91.5256964247238,41.5058245283815
-91.5269112057028,41.5068811238567
-91.5269784733479,41.5069524846665
-91.5274131591307,41.5074136549548
-91.527866918842,41.5079331639478
-91.5279768187339,41.5085684233184
-91.5274999525569,41.509315205766
-91.5268570202232,41.509669312895
-91.5266804734221,41.5097033164199
-91.5263353972838,41.5097697728499
-91.5245483238918,41.5100679490843
-91.5234519112229,41.5102672141249
-91.5220372919242,41.5104250388399
-91.5212870252871,41.5105823525996
-91.5205600519654,41.5110323802613
-91.5215437350492,41.5109469002634
-91.5219867464181,41.5109438859635
-91.5410217050305,41.5109887419067
-91.5415665718779,41.5109943742913
-91.5602127459235,41.5109141849108
-91.5607637904851,41.5108947396034
-91.5795306325279,41.5107428545124
-91.5804416805328,41.5107244067483
-91.5988916975547,41.5107062388167
-91.618300200815,41.5106049629989
-91.6374629609462,41.5107846249828
-91.6568677469779,41.5108443675726
-91.6757114309101,41.5110386214208
-91.6761559074312,41.51105179862
-91.6949854455926,41.5111136363705
-91.695499854162,41.5111179368321
-91.7137864595488,41.5113166093724
-91.7330244715514,41.5114459617231
-91.7523683706714,41.5115937889168
-91.7525835782674,41.5115946586893
-91.7715686085163,41.5117053840679
-91.7719300268062,41.5117067025143
-91.7908789070514,41.5117088745874
-91.7914715337292,41.5117149293502
-91.8101445647069,41.511690692806
-91.8107775365207,41.5116693743261
-91.8292305341526,41.511456970794
-91.8289474839898,41.525988619389
-91.8286264108359,41.5405100438777
-91.8281469871553,41.5550042192328
-91.8277290253081,41.5694850437945
-91.8273000141829,41.5839722532295
-91.827051320088,41.6005094269124
-91.8328565002537,41.6006302678019
-91.8332347628535,41.6006323509045
-91.8328573033475,41.6150423591846
-91.8330288384477,41.6294456727074
-91.8331391326999,41.6439145853988
-91.8334708868226,41.658271269628
-91.8338126364994,41.6727774249993
-91.8341759520312,41.6866862025817
-91.8337601048182,41.701204953307
-91.8336018620893,41.7158106971033
-91.8330837632408,41.7303436992704
-91.8325142160793,41.7450206241323
-91.8320512046189,41.7573863417517
-91.8319052607246,41.7594050842387
-91.8312958633988,41.7745186798525
-91.8311410746922,41.7892531690916
-91.8310426651511,41.8036695076816
-91.8309877421546,41.8182158994051
-91.8310354283232,41.8327568044225
-91.8311890150839,41.8473073006143
-91.8313721968417,41.8618416014382
-91.8119217790886,41.8618739842874
-91.7924160412835,41.8618974871486
-91.7731740138117,41.8619299669781
-91.7728821799219,41.861927198553
-91.753658390047,41.8619459881156
-91.7534739847837,41.8619467909453
-91.7339604540937,41.861995736776
-91.7145104702268,41.8620287464225
-91.6949087213825,41.8619213666624
-91.6754255088333,41.8617317439568
-91.6560805425146,41.8614350973737
-91.6366533704661,41.8612205424102
-91.6253085009289,41.8609904182903
-91.6249594892713,41.860986426829
-91.6172060213579,41.860974081798
-91.5977736534537,41.8607311641273
-91.5791571049479,41.8605412140772
-91.5785684793664,41.8606150331701
-91.5771092766801,41.8605456845986
-91.55966884746,41.860366621976
-91.5591843545862,41.8603629268609
-91.5405482030443,41.8602105665722
-91.539639373878,41.8602030070561
-91.520801289145,41.8600834349144
-91.5203043680793,41.860074845055
-91.5011283317465,41.8599350434085
-91.5007731819006,41.8599322775732
-91.4815921886641,41.8597585301547
-95.092861863321,41.8493676039035
-95.0928740399847,41.8633704389877
-95.0730162084024,41.8633279976586
-95.0727655434038,41.8633382529163
-95.0536421752961,41.8632456431089
-95.0342601947946,41.863169419279
-95.014916801426,41.8630221254265
-94.9955717335978,41.8629282500549
-94.9762433968917,41.8629152310321
-94.9563211956294,41.8629589986213
-94.9370310481028,41.8630582113345
-94.9177287661332,41.8629626327059
-94.8983986247117,41.862895253584
-94.8790873452162,41.862813024252
-94.8597379771528,41.862684280085
-94.8414230406985,41.8626781351634
-94.822101660546,41.862718169133
-94.8027966755457,41.8628903149165
-94.783470245963,41.8629203757542
-94.7640692319572,41.8626616385381
-94.7448818490041,41.8623828938991
-94.744753579463,41.8487349261777
-94.7443224788564,41.8344950236171
-94.744293002437,41.8200184518845
-94.7442404932137,41.8054571500856
-94.7440732870949,41.7910269208494
-94.7441025730715,41.7769403118172
-94.7439724359329,41.7610879392833
-94.7440682933603,41.7520246447417
-94.7440328835684,41.7465627233534
-94.7440983707526,41.7321018157522
-94.7442398338503,41.7175784700028
-94.7441687375854,41.7031778006451
-94.7441988823514,41.6887457451338
-94.7440495742664,41.6743632912879
-94.7441870470476,41.6599514057857
-94.744216506399,41.6455448370279
-94.744205853278,41.6311058804963
-94.744238223171,41.6166745721299
-94.7442104939748,41.6022004660622
-94.7394881358661,41.6022026995828
-94.7242600721378,41.60216704721
-94.7201882218557,41.6021714396909
-94.7049772656436,41.6022445036862
-94.700761482795,41.6021870279911
-94.7007439189346,41.5762220265597
-94.7007146751789,41.5617726168924
-94.7006989205254,41.547373840064
-94.7006812344941,41.5329546954057
-94.7006519817552,41.5185438972864
-94.7006324137533,41.5041224523224
-94.7197903382534,41.5041721353001
-94.7388697005902,41.504241362428
-94.750043848901,41.5043514619403
-94.750393403141,41.5043596614554
-94.7580659723731,41.5042363241708
-94.777274587008,41.5042826022538
-94.7965502411159,41.5043255528654
-94.8158370954188,41.504405570109
-94.8350591614268,41.5043939119782
-94.854357342587,41.5044765071226
-94.8735236878945,41.5045758455865
-94.8928445676854,41.5046308718718
-94.9121028510707,41.5046894885753
-94.9264745813814,41.5046404208883
-94.9457321380296,41.504593592751
-94.9649322689749,41.5046285885574
-94.984264816983,41.5046081066718
-95.0035336376066,41.5046937033518
-95.0228464496279,41.5047718371166
-95.0407761112332,41.5048104784504
-95.0407430460442,41.5193019140731
-95.0407502172951,41.5338376401099
-95.0408769111912,41.5483698516811
-95.0409523786583,41.5628704867137
-95.040878315258,41.5773540704041
-95.0409170128838,41.5920488575276
-95.0407581970298,41.6021640438787
-95.0533962129781,41.6021834476398
-95.059935012202,41.6021639840942
-95.0725079416146,41.6021139881132
-95.0792849336277,41.6020847252517
-95.0925170530841,41.6020578510739
-95.0925641068386,41.6166144444384
-95.0927133789911,41.6307115900872
-95.0928478603824,41.6454166176005
-95.0926590937985,41.6597385807801
-95.0929546574933,41.6741686204734
