lng,lat
-76.3577373449707,39.4337189995732
-76.365058293375,39.4269993334989
-76.3723778356355,39.4202791989882
-76.3796959722613,39.4135585962383
-76.3870127037617,39.4068375254462
-76.3943280306454,39.400115986809
-76.4016419534216,39.3933939805235
-76.4089544725988,39.3866715067865
-76.4162655886855,39.3799485657946
-76.4235753021903,39.3732251577446
-76.4308836136215,39.3665012828331
-76.438190523487,39.3597769412563
-76.445496032295,39.3530521332107
-76.4528001405531,39.3463268588926
-76.4601028487693,39.3396011184982
-76.467404157451,39.3328749122235
-76.4747040671056,39.3261482402647
-76.4820025782404,39.3194211028176
-76.4892996913626,39.3126935000782
-76.4965954069791,39.305965432242
-76.5038897255967,39.299236899505
-76.5111826477222,39.2925079020626
-76.518474173862,39.2857784401103
-76.5257643045227,39.2790485138436
-76.5330530402105,39.2723181234578
-76.5403403814315,39.2655872691482
-76.5476263286917,39.2588559511099
-76.5549108824969,39.252124169538
-76.5621940433528,39.2453919246276
-76.569475811765,39.2386592165735
-76.5767561882389,39.2319260455705
-76.5840351732797,39.2251924118134
-76.5913127673926,39.2184583154969
-76.5985889710825,39.2117237568155
-76.6058637848543,39.2049887359637
-76.6131372092126,39.1982532531359
-77.0334633684846,39.6470168591332
-77.0266409628613,39.6397911179304
-77.0198199770292,39.6325649671058
-77.0130004104079,39.6253384068442
-77.006182262417,39.6181114373306
-76.9993655324763,39.6108840587497
-76.992550220006,39.6036562712861
-76.9857363244261,39.5964280751243
-76.9789238451576,39.5891994704489
-76.9721127816208,39.5819704574442
-76.9653031332369,39.5747410362946
-76.9584948994271,39.5675112071841
-76.9516880796126,39.5602809702969
-76.9448826732152,39.5530503258172
-76.9380786796566,39.5458192739286
-76.9312760983589,39.5385878148151
-76.9244749287443,39.5313559486606
-76.9176751702353,39.5241236756484
-76.9108768222547,39.5168909959623
-76.9040798842253,39.5096579097858
-76.8972843555703,39.5024244173023
-76.8904902357129,39.4951905186949
-76.8836975240768,39.487956214147
-76.8769062200858,39.4807215038416
-76.8701163231637,39.4734863879618
-76.8633278327349,39.4662508666905
-76.8565407482238,39.4590149402105
-76.849755069055,39.4517786087047
-76.8429707946533,39.4445418723557
-76.8361879244439,39.437304731346
-76.8294064578521,39.4300671858581
-76.8226263943033,39.4228292360746
-76.8158477332232,39.4155908821776
-76.8090704740379,39.4083521243493
-76.8022946161734,39.401112962772
-76.7955201590561,39.3938733976276
-76.7887471021127,39.3866334290982
-76.7819754447699,39.3793930573656
-76.7752051864548,39.3721522826114
-76.7684363265946,39.3649111050175
-76.7616688646166,39.3576695247654
-76.7549027999487,39.3504275420367
-76.7481381320186,39.3431851570128
-76.7413748602545,39.3359423698749
-76.7346129840847,39.3286991808044
-76.7278525029378,39.3214555899823
-76.7210934162423,39.3142115975899
-76.7143357234274,39.306967203808
-76.7075794239222,39.2997224088175
-76.700824517156,39.2924772127991
-76.6940710025584,39.2852316159337
-76.6873188795594,39.2779856184019
-76.6805681475889,39.2707392203842
-76.6738188060772,39.2634924220609
-76.6670708544547,39.2562452236126
-76.6603242921521,39.2489976252195
-76.6535791186002,39.2417496270616
-76.6468353332303,39.2345012293193
-76.6400929354735,39.2272524321723
-76.6333519247616,39.2200032358007
-76.6266123005261,39.2127536403842
-76.6198740621991,39.2055036461028
-76.6131372092126,39.1982532531359
-76.687467100682,39.0017771739778
