uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
467f433143550754fb221382,望都计栓面粉厂,公司企业,厂矿,河北省,保定市,望都县,河北省保定市望都县望安路40号,,1,0,115.22601,38.648511,,enterprise,http://api.map.baidu.com/place/detail?uid=467f433143550754fb221382&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,115.22604100075,38.648591458333,0
2f909ae10f8f5c1e3904b1cf,保定市清苑区朝阳鸵鸟养殖厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区,,1,0,115.319323,38.65435,,enterprise,http://api.map.baidu.com/place/detail?uid=2f909ae10f8f5c1e3904b1cf&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
c50a1824e45adc16d82f2821,振鸥服装厂,公司企业,厂矿,河北省,保定市,清苑区,保定市清苑区313乡道北150米,,1,0,115.336414,38.64593,,enterprise,http://api.map.baidu.com/place/detail?uid=c50a1824e45adc16d82f2821&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
e09196d92c85b908c7f50d3a,鹏洋面粉厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区335省道附近,e09196d92c85b908c7f50d3a,1,0,115.422885,38.662639,"(0312)8039926,15194977717",enterprise,http://api.map.baidu.com/place/detail?uid=e09196d92c85b908c7f50d3a&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,115.42293004386,38.662795568073,0
74caac257207d46a364aae18,张登面粉厂,公司企业,厂矿,河北省,保定市,清苑区,保定市清苑区S335,,1,0,115.472996,38.65481,,enterprise,http://api.map.baidu.com/place/detail?uid=74caac257207d46a364aae18&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
1df4c0628c9922398b2fb572,鑫森园林防腐木厂,公司企业,厂矿,河北省,保定市,清苑区,保定市清苑区G240与中心街交叉路口往东北约70米,,1,0,115.481371,38.659259,,enterprise,http://api.map.baidu.com/place/detail?uid=1df4c0628c9922398b2fb572&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,115.48104745943,38.65929591507,0
161edcd98d8eb3dee311032e,保定市清苑区中天电子设备厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区朝阳路1号,,1,0,115.490387,38.656364,15933457111,enterprise,http://api.map.baidu.com/place/detail?uid=161edcd98d8eb3dee311032e&output=html&source=placeapi_v2,,,5,,,,,,,,1,,,,,,,,,0
d4034eb398a23df6c0364413,保定清苑东风锅炉厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区,,1,0,115.547888,38.639325,,enterprise,http://api.map.baidu.com/place/detail?uid=d4034eb398a23df6c0364413&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
1b6eaa23b595425387330435,蠡县盛业经编厂,公司企业,厂矿,河北省,保定市,蠡县,河北省保定市蠡县利民路建华南区339号,,1,0,115.664569,38.654143,,enterprise,http://api.map.baidu.com/place/detail?uid=1b6eaa23b595425387330435&output=html&source=placeapi_v2,0.0,,,,,,,,,,,,,,,,,,,0
ad42dfbde6f60f96c72ba121,华鑫飞织厂,公司企业,厂矿,河北省,保定市,蠡县,河北省保定市蠡县万安镇中学北行300米路西,,1,0,115.672864,38.639932,13103228188,enterprise,http://api.map.baidu.com/place/detail?uid=ad42dfbde6f60f96c72ba121&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
d509cb98af7b16a6882fb5e4,高阳永恒气流纺织厂,公司企业,厂矿,河北省,保定市,高阳县,河北省保定市高阳县西大街,,1,0,115.734721,38.666424,13931215572,enterprise,http://api.map.baidu.com/place/detail?uid=d509cb98af7b16a6882fb5e4&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
f57305e89644dbaa3b221c1c,望都县洪鑫肥料厂,公司企业,厂矿,河北省,保定市,望都县,保定市望都县高速公路引线1公里处(望都县梁家屯村村南),,1,1,115.177998,38.696018,,enterprise,http://api.map.baidu.com/place/detail?uid=f57305e89644dbaa3b221c1c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,115.17805551913,38.696079129487,1
5c95214646a8ba122b201af9,望都佛蓝工艺品厂,公司企业,厂矿,河北省,保定市,望都县,107国道西100米,,1,0,115.204367,38.69672,13832248477,enterprise,http://api.map.baidu.com/place/detail?uid=5c95214646a8ba122b201af9&output=html&source=placeapi_v2,,,0.0,,,,,,,,1,,,,,,,115.20514230035,38.696663761224,0
106ee7afe68f2b4a25d2bb9c,土地婆粉条厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区,,1,0,115.299515,38.695607,(0312)8183601,enterprise,http://api.map.baidu.com/place/detail?uid=106ee7afe68f2b4a25d2bb9c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,115.29952057329,38.695710801556,0
f19a2078a437bd564c3a59fb,古槐沙发厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区冉庄镇冉庄村旅游路冉庄地道战景区,,1,0,115.38173,38.681681,13833000380,enterprise,http://api.map.baidu.com/place/detail?uid=f19a2078a437bd564c3a59fb&output=html&source=placeapi_v2,,,0,,,,,,,,1,,,,,,,115.38183477572,38.681871741994,0
7edc89d4bf1ae54214c8f6bd,河北君龙起重机械厂,公司企业,厂矿,河北省,保定市,清苑区,296乡道南200米,,1,0,115.558496,38.677644,,enterprise,http://api.map.baidu.com/place/detail?uid=7edc89d4bf1ae54214c8f6bd&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
236372c69d5c70f1740269f4,保定市清苑区神力起重机械厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区东吕乡东吕村三街08号,,1,0,115.573279,38.69634,(0312)8152094,enterprise,http://api.map.baidu.com/place/detail?uid=236372c69d5c70f1740269f4&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,115.57327667658,38.696448658377,0
b223bcff3aba3b3683a00c6d,保定市清苑区丰盈起重机械厂,公司企业,厂矿,河北省,保定市,清苑区,保定市清苑区东吕二街村,,1,0,115.576391,38.696269,18831234321,enterprise,http://api.map.baidu.com/place/detail?uid=b223bcff3aba3b3683a00c6d&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
8f806cc7a8baf0c285420ebb,清苑区远东起重机械厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区东吕村清苑区,,1,0,115.575457,38.692249,(0312)8152094,enterprise,http://api.map.baidu.com/place/detail?uid=8f806cc7a8baf0c285420ebb&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
4171a160628219d8f7b91632,清苑区华航起重机械厂,公司企业,厂矿,河北省,保定市,清苑区,保定市清苑区,,1,0,115.569199,38.675757,(0312)8151611,enterprise,http://api.map.baidu.com/place/detail?uid=4171a160628219d8f7b91632&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
d29336925107a0c0ab059d7b,保定市清苑区金龙起重机械厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区东吕乡东吕村1街,,1,0,115.578749,38.677825,15075256166,enterprise,http://api.map.baidu.com/place/detail?uid=d29336925107a0c0ab059d7b&output=html&source=placeapi_v2,,,,,,,,,,,1,,,,,,,115.57933896767,38.677874202864,0
0ec990de9f165047028972c9,北京市凌鹰起重机械厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区东吕工业区天宇起重机械制造有限公司附近,,1,0,115.566139,38.675679,(0312)8151201,enterprise,http://api.map.baidu.com/place/detail?uid=0ec990de9f165047028972c9&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,115.56617488252,38.674760080211,0
38a1d3818f8643b5a20464f7,清苑区北极星起重机械厂,公司企业,厂矿,河北省,保定市,清苑区,保定市清苑区东吕乡东吕2街村5区,,1,0,115.58091,38.685403,,enterprise,http://api.map.baidu.com/place/detail?uid=38a1d3818f8643b5a20464f7&output=html&source=placeapi_v2,,,5.0,,,,,,,,2,,,,,,,,,0
e7e28897720cb2d831870a17,保定市清苑区晨雨纺织厂,公司企业,厂矿,河北省,保定市,清苑区,保定市清苑区大庄镇,,1,0,115.622012,38.68213,15369211915,enterprise,http://api.map.baidu.com/place/detail?uid=e7e28897720cb2d831870a17&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
3ccc818f1098228712293559,清苑区华工起重机械厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区东闾乡东闾村,,1,0,115.591282,38.677781,(0312)7969810,enterprise,http://api.map.baidu.com/place/detail?uid=3ccc818f1098228712293559&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
3834b5aa8dd5294543e19228,凌之宇吊运机厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区东闾乡东闾村,,1,0,115.583415,38.697672,,enterprise,http://api.map.baidu.com/place/detail?uid=3834b5aa8dd5294543e19228&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
3a7f19dbb3635d889403192c,保定市清苑区佳林诚远纺织品制造厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区大庄镇孙庄村,,1,0,115.621275,38.681187,,enterprise,http://api.map.baidu.com/place/detail?uid=3a7f19dbb3635d889403192c&output=html&source=placeapi_v2,,,5.0,,,,,,,,1,,,,,,,115.62115396807,38.681159137559,0
38a1d3818f8643b5a20464f7,清苑区北极星起重机械厂,公司企业,厂矿,河北省,保定市,清苑区,保定市清苑区东吕乡东吕2街村5区,,1,0,115.58091,38.685403,,enterprise,http://api.map.baidu.com/place/detail?uid=38a1d3818f8643b5a20464f7&output=html&source=placeapi_v2,,,5.0,,,,,,,,2,,,,,,,,,0
e7e28897720cb2d831870a17,保定市清苑区晨雨纺织厂,公司企业,厂矿,河北省,保定市,清苑区,保定市清苑区大庄镇,,1,0,115.622012,38.68213,15369211915,enterprise,http://api.map.baidu.com/place/detail?uid=e7e28897720cb2d831870a17&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
3a7f19dbb3635d889403192c,保定市清苑区佳林诚远纺织品制造厂,公司企业,厂矿,河北省,保定市,清苑区,河北省保定市清苑区大庄镇孙庄村,,1,0,115.621275,38.681187,,enterprise,http://api.map.baidu.com/place/detail?uid=3a7f19dbb3635d889403192c&output=html&source=placeapi_v2,,,5.0,,,,,,,,1,,,,,,,115.62115396807,38.681159137559,0
fa66f124cd047ac08a36eeeb,信达制衣厂,公司企业,厂矿,河北省,保定市,高阳县,保定市高阳县高清路与温泉路交叉路口往北约50米,,1,0,115.699758,38.689047,"15230488988,17732255755",enterprise,http://api.map.baidu.com/place/detail?uid=fa66f124cd047ac08a36eeeb&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,115.69965362394,38.688962192494,0
