TIMESTAMP,TRACK_ID,OBJECT_TYPE,X,Y,CITY_NAME,latitude,longitude,Location
315969071.9782765,00000000-0000-0000-0000-000000000000,AV,153.1944549757561,2360.305994974371,MIA,25.79582910919776,-80.19489756223054,Miami
315969071.9782765,00000000-0000-0000-0000-000000031196,OTHERS,154.28639251278844,2351.0406846827536,MIA,25.795745390382987,-80.1948872362998,Miami
315969071.9782765,00000000-0000-0000-0000-000000031291,OTHERS,153.21342209197272,2365.766857065368,MIA,25.795878415473787,-80.1948970399729,Miami
315969071.9782765,00000000-0000-0000-0000-000000031347,OTHERS,144.25616262806977,2326.9735330847425,MIA,25.79552863657016,-80.19498874621603,Miami
315969071.9782765,00000000-0000-0000-0000-000000031472,OTHERS,156.54916204104842,2371.8432978386304,MIA,25.79593309680209,-80.19486339841286,Miami
315969071.9782765,00000000-0000-0000-0000-000000031543,AGENT,173.6010857483357,2339.104305546865,MIA,25.795636547585495,-80.1946953185508,Miami
315969071.9782765,00000000-0000-0000-0000-000000031597,OTHERS,198.2982968183432,2340.61085242091,MIA,25.79564878631282,-80.19444889530546,Miami
315969071.9782765,00000000-0000-0000-0000-000000031591,OTHERS,167.64338238024794,2363.603732301363,MIA,25.795858087313118,-80.19475324643594,Miami
315969071.9782765,00000000-0000-0000-0000-000000031603,OTHERS,184.2229552490168,2339.7991978989708,MIA,25.795642235245634,-80.19458933305381,Miami
315969071.9782765,00000000-0000-0000-0000-000000031584,OTHERS,166.37877591255585,2362.707454686944,MIA,25.795850064464044,-80.19476591438885,Miami
315969071.9782765,00000000-0000-0000-0000-000000031590,OTHERS,158.1520369024839,2302.9448500858425,MIA,25.795310909062362,-80.19485161379015,Miami
315969071.9782765,00000000-0000-0000-0000-000000031364,OTHERS,155.8864403562189,2355.6159486201527,MIA,25.795786613096848,-80.1948709982508,Miami
315969071.9782765,00000000-0000-0000-0000-000000031596,OTHERS,147.21771678419614,2323.9409813268344,MIA,25.795501091485686,-80.19495939248957,Miami
315969071.9782765,00000000-0000-0000-0000-000000031565,OTHERS,161.96927595240197,2420.804857992473,MIA,25.79637488215629,-80.19480635104951,Miami
315969071.9782765,00000000-0000-0000-0000-000000031559,OTHERS,175.8992248523411,2342.092441831179,MIA,25.795663401197576,-80.19467221448082,Miami
315969071.9782765,00000000-0000-0000-0000-000000031379,OTHERS,156.63332130990102,2362.050934875431,MIA,25.795844674760026,-80.19486315630068,Miami
315969071.9782765,00000000-0000-0000-0000-000000031545,OTHERS,156.0113171927757,2379.7388237532573,MIA,25.796004416936942,-80.19486828132284,Miami
315969071.9782765,00000000-0000-0000-0000-000000031588,OTHERS,156.42921140103772,2317.437105931174,MIA,25.79544185796087,-80.19486791334886,Miami
