uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
e47774fb3873c60f94ec844f,团结大街-路侧停车位,交通设施,路侧停车位,黑龙江省,哈尔滨市,双城区,黑龙江省哈尔滨市双城区团结大街44号附近,,1,0,126.31935,45.371116,,life,http://api.map.baidu.com/place/detail?uid=e47774fb3873c60f94ec844f&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
b93d8c3d81c7bcc1d2f49eba,和平大街-路侧停车位,交通设施,路侧停车位,黑龙江省,哈尔滨市,双城区,哈尔滨市双城区和平大街,b93d8c3d81c7bcc1d2f49eba,1,0,126.322106,45.370579,,life,http://api.map.baidu.com/place/detail?uid=b93d8c3d81c7bcc1d2f49eba&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
ae722fed51d36d3bc72ba106,工农街-路侧停车位,交通设施,路侧停车位,黑龙江省,哈尔滨市,双城区,哈尔滨市双城区工农街,ae722fed51d36d3bc72ba106,1,0,126.321908,45.371621,,life,http://api.map.baidu.com/place/detail?uid=ae722fed51d36d3bc72ba106&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
45f6be2fb58199ea7dc87695,工农街-路侧停车位,交通设施,路侧停车位,黑龙江省,哈尔滨市,双城区,哈尔滨市双城区工农街,45f6be2fb58199ea7dc87695,1,0,126.321955,45.371707,,life,http://api.map.baidu.com/place/detail?uid=45f6be2fb58199ea7dc87695&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
be9db69dcbf144368f55ec13,兴旺路-路侧停车位,交通设施,路侧停车位,黑龙江省,哈尔滨市,双城区,黑龙江省哈尔滨市双城区兴旺路附近,,1,0,126.320077,45.390336,,life,http://api.map.baidu.com/place/detail?uid=be9db69dcbf144368f55ec13&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
ac22d91f924b54aa4051c0bc,兴旺路-路侧停车位,交通设施,路侧停车位,黑龙江省,哈尔滨市,双城区,黑龙江省哈尔滨市双城区兴旺路附近,ac22d91f924b54aa4051c0bc,1,0,126.320265,45.389921,,life,http://api.map.baidu.com/place/detail?uid=ac22d91f924b54aa4051c0bc&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
bbe0b8218f6caa0e88f15ddf,兴旺路-路侧停车位,交通设施,路侧停车位,黑龙江省,哈尔滨市,双城区,黑龙江省哈尔滨市双城区兴旺路附近,bbe0b8218f6caa0e88f15ddf,1,0,126.320825,45.390114,,life,http://api.map.baidu.com/place/detail?uid=bbe0b8218f6caa0e88f15ddf&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
e3cc1fe428327c366c47605b,兴旺路-路侧停车位,交通设施,路侧停车位,黑龙江省,哈尔滨市,双城区,黑龙江省哈尔滨市双城区兴旺路附近,e3cc1fe428327c366c47605b,1,0,126.321281,45.389497,,life,http://api.map.baidu.com/place/detail?uid=e3cc1fe428327c366c47605b&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
eb2fc563c36235c19968b443,新兴路-路侧停车位,交通设施,路侧停车位,黑龙江省,哈尔滨市,双城区,哈尔滨市双城区新兴路,eb2fc563c36235c19968b443,1,0,126.316246,45.386332,,life,http://api.map.baidu.com/place/detail?uid=eb2fc563c36235c19968b443&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
c0e9a1006a070660734b870f,兴旺路-路侧停车位,交通设施,路侧停车位,黑龙江省,哈尔滨市,双城区,哈尔滨市双城区兴旺路,c0e9a1006a070660734b870f,1,0,126.322193,45.386193,,life,http://api.map.baidu.com/place/detail?uid=c0e9a1006a070660734b870f&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
