uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
5d11e0c404380d6b00ff2d5e,海之梦网吧,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,双城区,黑龙江省哈尔滨市双城区金安奥运新城4栋,5d11e0c404380d6b00ff2d5e,1,0,126.325942,45.377567,13247856789,life,http://api.map.baidu.com/place/detail?uid=5d11e0c404380d6b00ff2d5e&output=html&source=placeapi_v2,,00:00-24:00,3,,,,,,,9,2,,,,,,,126.32588333096,45.377722426632,0
7f73427c186a6c74c8fa5f83,万佳网吧(哈尔滨市阿城区物价局东南),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,阿城区,黑龙江省哈尔滨市阿城区解放大街139号,7f73427c186a6c74c8fa5f83,1,0,126.977178,45.544839,13936071577,life,http://api.map.baidu.com/place/detail?uid=7f73427c186a6c74c8fa5f83&output=html&source=placeapi_v2,,00:00-24:00,4.2,,,,,,,13,4,,,,,,,,,0
dec9fb4685826ae4b75f1e6c,鑫盛玲珑网络会馆(进乡街店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,香坊区,黑龙江省哈尔滨市香坊区进乡街130-2-5号,dec9fb4685826ae4b75f1e6c,1,0,126.707121,45.697148,(0451)87372999,life,http://api.map.baidu.com/place/detail?uid=dec9fb4685826ae4b75f1e6c&output=html&source=placeapi_v2,,00:00-24:00,4,,,,,,,28,2,,,,,,,,,0
07559c543161a600bfa822c9,七彩虹网咖(工农大街店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道里区,黑龙江省哈尔滨市道里区工农大街655号,07559c543161a600bfa822c9,1,0,126.569872,45.727337,(0451)84334601,life,http://api.map.baidu.com/place/detail?uid=07559c543161a600bfa822c9&output=html&source=placeapi_v2,,00:00-24:00,3.7,,,,,,,13,4,,,,,,,126.57006051819,45.727290417754,0
e6a3dd2a30ba80585e17c371,忘忧谷网咖,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道里区,黑龙江省哈尔滨市道里区城乡路405号,e6a3dd2a30ba80585e17c371,1,0,126.569506,45.720817,13766814088,life,http://api.map.baidu.com/place/detail?uid=e6a3dd2a30ba80585e17c371&output=html&source=placeapi_v2,,00:00-24:00,1,,,,,,,13,2,,,,,,,126.5696241088,45.720906647699,0
acb9b822759cd81d33169b5e,科大网吧(学府路店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,南岗区,黑龙江省哈尔滨市南岗区学府路23号,acb9b822759cd81d33169b5e,1,0,126.617787,45.720755,13204503477,life,http://api.map.baidu.com/place/detail?uid=acb9b822759cd81d33169b5e&output=html&source=placeapi_v2,20,00:00-24:00,1.9,,,,,,,14,8,,,,,,,126.61825016219,45.720840891006,0
0d6f03a5adefcb073a13fde6,金苹果网吧(和兴小十一道街店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,南岗区,黑龙江省哈尔滨市南岗区和兴小十一道街22号,0d6f03a5adefcb073a13fde6,1,0,126.62723,45.728627,18246154100,life,http://api.map.baidu.com/place/detail?uid=0d6f03a5adefcb073a13fde6&output=html&source=placeapi_v2,,00:00-24:00,0,,,,,,,15,1,,,,,,,126.6273972874,45.728859948509,0
7cdc93fbea46f16cca09f0f6,梦幻迷踪(乐松购物广场店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,香坊区,黑龙江省哈尔滨市香坊区三大动力路8号乐松购物广场F3,7cdc93fbea46f16cca09f0f6,1,0,126.656613,45.724512,,life,http://api.map.baidu.com/place/detail?uid=7cdc93fbea46f16cca09f0f6&output=html&source=placeapi_v2,,09:30-20:00,0.0,,,,,,,2,,,,,,,,126.65403464097,45.724832087428,0
1db72d94e57fa50f14948efc,飞飞蹦床(乐松购物广场店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,香坊区,黑龙江省哈尔滨市香坊区三大动力路8号乐松购物广场F3,,1,0,126.656444,45.724582,15233115052,life,http://api.map.baidu.com/place/detail?uid=1db72d94e57fa50f14948efc&output=html&source=placeapi_v2,,10:00-22:00,,,,,,,,5,,,,,,,,126.65387699015,45.724877023966,0
0d6f03a5adefcb073a13fde6,金苹果网吧(和兴小十一道街店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,南岗区,黑龙江省哈尔滨市南岗区和兴小十一道街22号,0d6f03a5adefcb073a13fde6,1,0,126.62723,45.728627,18246154100,life,http://api.map.baidu.com/place/detail?uid=0d6f03a5adefcb073a13fde6&output=html&source=placeapi_v2,,00:00-24:00,0,,,,,,,15,1,,,,,,,126.6273972874,45.728859948509,0
e6df7eb4169261d13586f4f2,超时尚网咖,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,香坊区,黑龙江省哈尔滨市香坊区健康路78-1号,e6df7eb4169261d13586f4f2,1,0,126.666106,45.721448,17645119361,life,http://api.map.baidu.com/place/detail?uid=e6df7eb4169261d13586f4f2&output=html&source=placeapi_v2,,00:00-24:00,1.4,,,,,,,15,6,,,,,,,126.66630245887,45.721378304944,0
fd2690eb0ecf7a419a005026,绿色网缘电竞馆,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,香坊区,黑龙江省哈尔滨市香坊区公滨路481号,fd2690eb0ecf7a419a005026,1,0,126.685498,45.732983,13359709177,life,http://api.map.baidu.com/place/detail?uid=fd2690eb0ecf7a419a005026&output=html&source=placeapi_v2,,00:00-24:00,3.3,,,,,,,14,8,,,,,,,,,0
2d0d8ff0213c92471894c6a4,万达广场-village7,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,香坊区,黑龙江省哈尔滨市香坊区衡山路17号万达广场F2,2d0d8ff0213c92471894c6a4,1,0,126.684443,45.745207,,life,http://api.map.baidu.com/place/detail?uid=2d0d8ff0213c92471894c6a4&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,126.68380108818,45.744918583555,0
0d4e0a0749ff26f08d77274a,天顺网咖(电碳路店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,香坊区,黑龙江省哈尔滨市香坊区电碳路57-1号,0d4e0a0749ff26f08d77274a,1,0,126.738879,45.728763,18246065222,life,http://api.map.baidu.com/place/detail?uid=0d4e0a0749ff26f08d77274a&output=html&source=placeapi_v2,,00:00-24:00,0,,,,,,,20,0,,,,,,,126.73859034651,45.728805616148,0
d0dadedc353ff99ec909f0ac,星海电竞馆(建国店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道里区,黑龙江省哈尔滨市道里区建国北四道街16号,d0dadedc353ff99ec909f0ac,1,0,126.606935,45.757969,13244574277,life,http://api.map.baidu.com/place/detail?uid=d0dadedc353ff99ec909f0ac&output=html&source=placeapi_v2,,00:00-24:00,3,,,,,,,30,7,,,,,,,126.60681652966,45.758010393199,0
dacb3fc10d8799561ef74dd9,秘境密室逃脱(中央大街金安店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道里区,黑龙江哈尔滨市道里区经纬街228号,dacb3fc10d8799561ef74dd9,1,0,126.620042,45.776018,18646170371,life,http://api.map.baidu.com/place/detail?uid=dacb3fc10d8799561ef74dd9&output=html&source=placeapi_v2,51,10:00-21:00,0,,,,,,,11,0,,,,,,,126.6201124627,45.776120247209,0
a23b10101c03dfbbfea77859,根据地茶咖娱乐室,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道里区,黑龙江省哈尔滨市道里区大民兴街75号2楼,a23b10101c03dfbbfea77859,1,0,126.621453,45.753608,(0451)84506667,life,http://api.map.baidu.com/place/detail?uid=a23b10101c03dfbbfea77859&output=html&source=placeapi_v2,15,09:00-24:00,0,,,,,,,23,0,,,,,,,,,0
7debdb877b9da95b3f9a5e57,米其网络会馆,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道里区,黑龙江省哈尔滨市道里区安平街29-1号,7debdb877b9da95b3f9a5e57,1,0,126.625834,45.768106,(0451)87351324,life,http://api.map.baidu.com/place/detail?uid=7debdb877b9da95b3f9a5e57&output=html&source=placeapi_v2,,00:00-24:00,2.5,,,,,,,18,6,,,,,,,126.62608881469,45.768069030252,0
292e8bbbbc0dbb367069d397,兰色网吧,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道里区,黑龙江省哈尔滨市道里区安康街39号,292e8bbbbc0dbb367069d397,1,0,126.615964,45.771725,15246699995,life,http://api.map.baidu.com/place/detail?uid=292e8bbbbc0dbb367069d397&output=html&source=placeapi_v2,,00:00-24:00,1,,,,,,,21,3,,,,,,,126.61615970645,45.771624116792,0
04cf03298b3d5619dbecedf6,帝皇网络广场,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道里区,黑龙江省哈尔滨市道里区北安街14号,04cf03298b3d5619dbecedf6,1,0,126.627637,45.770132,13766875355,life,http://api.map.baidu.com/place/detail?uid=04cf03298b3d5619dbecedf6&output=html&source=placeapi_v2,,00:00-24:00,3.4,,,,,,,22,8,,,,,,,126.62768532637,45.770280798721,0
bdf9042594419002f4b916ef,国煤宾馆-棋牌室,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,南岗区,哈尔滨市南岗区吉林街84号国煤宾馆一部4层,bdf9042594419002f4b916ef,1,0,126.651329,45.769589,(0451)53640959,life,http://api.map.baidu.com/place/detail?uid=bdf9042594419002f4b916ef&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,126.65152828057,45.76981312524,0
0beda3555d6e0a42c72ba150,源源电竞馆,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道外区,黑龙江省哈尔滨市道外区南极三道街4号-1-1层,0beda3555d6e0a42c72ba150,1,0,126.648307,45.77907,(0451)86858777,life,http://api.map.baidu.com/place/detail?uid=0beda3555d6e0a42c72ba150&output=html&source=placeapi_v2,,00:00-24:00,5,,,,,,,13,3,,,,,,,126.64821877754,45.779250274246,0
c788a48c5e9aa8876fa3ccf3,深海蓝网吧(时尚分店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,南岗区,黑龙江省哈尔滨市南岗区三姓街33号,c788a48c5e9aa8876fa3ccf3,1,0,126.665605,45.772441,13936428283,life,http://api.map.baidu.com/place/detail?uid=c788a48c5e9aa8876fa3ccf3&output=html&source=placeapi_v2,,00:00-24:00,1.2,,,,,,,29,15,,,,,,,126.66552909148,45.772373909084,0
2786254c9ef95355d3ff23f5,惠连国际象棋俱乐部,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道外区,黑龙江省哈尔滨市道外区承德街1号1701,2786254c9ef95355d3ff23f5,1,0,126.662492,45.778058,"(0451)82517228,13904600437,13936299033",life,http://api.map.baidu.com/place/detail?uid=2786254c9ef95355d3ff23f5&output=html&source=placeapi_v2,,09:00-19:00,0,,,,,,,21,2,,,,,,,126.6624514483,45.778001893937,0
4df89e2a9dabaa595a3ac829,凯悦电竞网咖(上夹树街店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,南岗区,黑龙江省哈尔滨市南岗区上夹树街95-1号,4df89e2a9dabaa595a3ac829,1,0,126.632011,45.753331,15146399084,life,http://api.map.baidu.com/place/detail?uid=4df89e2a9dabaa595a3ac829&output=html&source=placeapi_v2,,00:00-24:00,4.5,,,,,,,31,51,,,,,,,126.63224923219,45.753318349054,0
04cf03298b3d5619dbecedf6,帝皇网络广场,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道里区,黑龙江省哈尔滨市道里区北安街14号,04cf03298b3d5619dbecedf6,1,0,126.627637,45.770132,13766875355,life,http://api.map.baidu.com/place/detail?uid=04cf03298b3d5619dbecedf6&output=html&source=placeapi_v2,,00:00-24:00,3.4,,,,,,,22,8,,,,,,,126.62768532637,45.770280798721,0
a2bf1569d49d58dcfd0eb0f9,丽都网吧(道外店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道外区,黑龙江省哈尔滨市道外区红旗小区25栋2单元1楼,a2bf1569d49d58dcfd0eb0f9,1,0,126.703725,45.770415,"13604888574,18245012651",life,http://api.map.baidu.com/place/detail?uid=a2bf1569d49d58dcfd0eb0f9&output=html&source=placeapi_v2,13,00:00-24:00,1,,,,,,,20,2,,,,,,,126.70350034322,45.770379750864,0
32276e6be36771acb6147f24,大玩家(万达广场香坊店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,香坊区,黑龙江省哈尔滨市香坊区衡山路17号万达广场F3,,1,0,126.684611,45.746618,(0451)87717688,life,http://api.map.baidu.com/place/detail?uid=32276e6be36771acb6147f24&output=html&source=placeapi_v2,,09:30-21:30,1.7,,,,,,,10,3,,,,,,,126.68595737983,45.747194320057,0
04b63ed61aa22bceb4265514,福顺天天大酒店-棋牌室,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,香坊区,哈尔滨市香坊区赣水路22号福顺天天大酒店5层,04b63ed61aa22bceb4265514,1,0,126.679307,45.74774,(0451)82368888,life,http://api.map.baidu.com/place/detail?uid=04b63ed61aa22bceb4265514&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,126.6792946793,45.747883715789,0
69111e267a2c78a648cc4ad2,4D影院,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,松北区,哈尔滨市松北区风景区上坞路1号黑龙江省科学技术馆内,,1,0,126.583032,45.783207,,life,http://api.map.baidu.com/place/detail?uid=69111e267a2c78a648cc4ad2&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
c083cc3c5a47d1c75d0d0262,大玩家玩美女神哈尔滨NO.1(哈尔滨悦荟店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道里区,黑龙江省哈尔滨市道里区友谊路187号悦荟c座,c083cc3c5a47d1c75d0d0262,1,0,126.621052,45.78482,(0451)85981048,life,http://api.map.baidu.com/place/detail?uid=c083cc3c5a47d1c75d0d0262&output=html&source=placeapi_v2,,09:00-23:00,,,,,,,,5,3,,,,,,,126.62092495039,45.784782322854,0
e67bc983f49deca2acee7a53,e彩星空网络广场,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道外区,黑龙江哈尔滨市道外区大水晶街135号,e67bc983f49deca2acee7a53,1,0,126.653831,45.783232,18204616222,life,http://api.map.baidu.com/place/detail?uid=e67bc983f49deca2acee7a53&output=html&source=placeapi_v2,,00:00-24:00,1,,,,,,,19,3,,,,,,,,,0
0beda3555d6e0a42c72ba150,源源电竞馆,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道外区,黑龙江省哈尔滨市道外区南极三道街4号-1-1层,0beda3555d6e0a42c72ba150,1,0,126.648307,45.77907,(0451)86858777,life,http://api.map.baidu.com/place/detail?uid=0beda3555d6e0a42c72ba150&output=html&source=placeapi_v2,,00:00-24:00,5,,,,,,,13,3,,,,,,,126.64821877754,45.779250274246,0
71782690b5c93cb98bf15dc5,战神网咖,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道外区,黑龙江省哈尔滨市道外区维新街3号,71782690b5c93cb98bf15dc5,1,0,126.654635,45.785665,18903663620,life,http://api.map.baidu.com/place/detail?uid=71782690b5c93cb98bf15dc5&output=html&source=placeapi_v2,,00:00-24:00,1,,,,,,,22,2,,,,,,,126.65469196166,45.785656114651,0
e73758fee717cc4dc7f0256c,战略高手网咖(西马路店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,南岗区,黑龙江哈尔滨市南岗区南通大街143号27号楼15栋内,e73758fee717cc4dc7f0256c,1,0,126.691429,45.78327,,life,http://api.map.baidu.com/place/detail?uid=e73758fee717cc4dc7f0256c&output=html&source=placeapi_v2,,00:00-24:00,4.3,,,,,,,7,4,,,,,,,126.69130078128,45.783268957865,0
96d47359cc3e46822dfaa706,新太平洋网咖,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,道外区,黑龙江省哈尔滨市道外区民强大街10号,96d47359cc3e46822dfaa706,1,0,126.699216,45.787505,(0451)86980007,life,http://api.map.baidu.com/place/detail?uid=96d47359cc3e46822dfaa706&output=html&source=placeapi_v2,60,00:00-24:00,3.8,,,,,,,69,8,,,,,,,126.69942428287,45.78753871466,0
122027c1f07ebcb693114c0c,哈尔滨村落轰趴大院特色民宿,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,松北区,黑龙江哈尔滨松北区哈尔滨松北区村落轰趴大院,,1,0,126.601277,45.84405,13313667715,life,http://api.map.baidu.com/place/detail?uid=122027c1f07ebcb693114c0c&output=html&source=placeapi_v2,,,,,,,,,,43,,,,,,,,126.6012770389,45.844050408032,0
85e9090c48d70d2c6ca3ccf3,鑫兄弟网咖,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,呼兰区,黑龙江省哈尔滨市呼兰区学院南路56号裕发新城2号楼5门,85e9090c48d70d2c6ca3ccf3,1,0,126.559654,45.874464,18246114499,life,http://api.map.baidu.com/place/detail?uid=85e9090c48d70d2c6ca3ccf3&output=html&source=placeapi_v2,,00:00-24:00,5,,,,,,,21,1,,,,,,,126.55977849536,45.874446340698,0
57d99deea9d717770bccdd4b,戏中人桌游吧,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,呼兰区,黑龙江省哈尔滨市呼兰区学院路泓林金色地标4栋,,1,0,126.555594,45.879473,"13143432086,18145696625",life,http://api.map.baidu.com/place/detail?uid=57d99deea9d717770bccdd4b&output=html&source=placeapi_v2,,00:00-24:00,,,,,,,,4,,,,,,,,,,0
0092cd47751fcbd2fa42b21d,动感网络广场(南京路店),休闲娱乐,游戏场所,黑龙江省,哈尔滨市,呼兰区,黑龙江省哈尔滨市呼兰区南京路华远新家园36栋3号,0092cd47751fcbd2fa42b21d,1,0,126.579314,45.897124,15545588788,life,http://api.map.baidu.com/place/detail?uid=0092cd47751fcbd2fa42b21d&output=html&source=placeapi_v2,,00:00-24:00,4,,,,,,,26,8,,,,,,,126.57932357152,45.896945113456,0
5c0c4b79f5a8362f16a1908a,新亚东网络会馆,休闲娱乐,游戏场所,黑龙江省,哈尔滨市,呼兰区,哈尔滨市呼兰区世亨园小区4号楼6门,,1,0,126.607402,45.989095,,life,http://api.map.baidu.com/place/detail?uid=5c0c4b79f5a8362f16a1908a&output=html&source=placeapi_v2,,,5,,,,,,,5,4,,,,,,,,,0
