lng,lat
-77.01283948646498,38.951766608655625
-76.93950921514354,38.897839656477124
-77.02970044201486,38.95239583144619
-76.93719809883504,38.909116296069755
-77.09238372124565,38.944328163196154
-76.9856179681091,38.911486411722976
-77.11073361489022,38.93452735899402
-77.01740854917152,38.9480093860128
-77.01976380838167,38.9499539888571
-76.96368237754525,38.92985242445359
-76.94475805391976,38.89295422508547
-76.94260269579965,38.895998735991796
-77.01617612500391,38.90565372263207
-77.06859140856282,38.91155751614529
-77.08055249629905,38.94853657775952
-76.95358947678004,38.8697915488525
-76.9774545226678,38.897063558465945
-77.06222024558481,38.96561906668826
-77.03482164968462,38.91217827183619
-77.0428495264238,38.90584462753135
-76.99998718045693,38.90759587182497
-77.06092884377667,38.94229598140654
-76.98486117756933,38.94279868031553
-76.94261124618886,38.90193521586021
-77.06964831865868,38.965108434226785
-77.01964553998137,38.96117650732033
-76.92231493629075,38.88304700861377
-77.02270286534721,38.959246654899275
-77.08492482441095,38.94693253094358
-76.98559753476833,38.92457416268006
-76.94573032009932,38.902100694505194
-76.98036479402042,38.89712561096478
-77.02027477249112,38.97598910489278
-77.07311744085969,38.96556114302757
-77.01521584149047,38.91418736610045
-77.09373904755776,38.93733727641675
-76.99241634585556,38.932911096653186
-77.0319515669748,38.908845554376526
-76.99438025144367,38.90390744762907
-77.05215364644299,38.90188590622798
-76.98433235853885,38.87897964071153
-76.97876682167677,38.870393485643234
-77.02768821183973,38.920607656615346
-77.02784358607795,38.919540493187434
-77.08349986635469,38.94392911327439
-76.98435720857059,38.92912743680653
-77.03606104217155,38.943220549856406
-77.06431631236181,38.913499533795715
-77.0432863939566,38.98947833343933
-77.00057549611442,38.841143784525364
-77.02092623977437,38.91039117892434
-77.06810775210725,38.97147546930841
-76.97853671906996,38.85599597366483
-77.04130395735687,38.93057926936538
-76.98570100280688,38.8671044891737
-76.98501919574606,38.883017291476634
-76.96766105292215,38.923719650032915
-77.04667187216414,38.91426254256633
-77.00031372219242,38.86194579383754
-76.99771229549899,38.88646177469888
-76.94363972812916,38.90342294233647
-77.02501946500541,38.91500462593198
-77.03252391156174,38.9005327583083
-77.04158240141632,38.93043990214174
-77.00967963642394,38.82107513701825
-77.01589354574824,38.95221142214573
-76.94589229053824,38.90499578504027
-77.02627963048455,38.93091890288181
-76.99473266791534,38.89792771545694
-76.98822556193888,38.84398544789474
-76.95239650693027,38.88303539671541
-76.94363972812916,38.90342294233647
-77.05977865526167,38.94790027008501
-76.98909273787307,38.9132690878018
-76.95411401943329,38.88735380301641
-77.04668855242068,38.93269653708234
-76.93013795781742,38.90117481958302
-77.07192039904982,38.96887070515801
-76.99753098313398,38.92670287867155
-76.98736793237317,38.93074713490254
-77.05954039431033,38.91152437374999
-77.02336816235263,38.9470184265516
-76.98031835322895,38.8933068657921
-76.99428805994299,38.92214194284802
-77.00170026745404,38.95780329135438
-77.07390590926695,38.9585724913344
-76.97196524481244,38.867453778015474
-77.01589354574824,38.95221142214573
-77.02997821794442,38.95342864896171
-76.9846961016347,38.8971568870484
-76.99867210346964,38.92787235667324
-77.01588986136865,38.91032954466238
-77.04130395735687,38.93057926936538
-76.92733224755187,38.902012507160336
-76.99976897060297,38.89447420637815
-77.00707224285485,38.90761061151241
-77.02132312079254,38.927049130502404
-77.06011630622582,38.90260202807751
-76.9732579771997,38.86783090305385
-76.9852481172757,38.891254313882825
-76.98051269944519,38.9249633956503
-77.02271538484283,38.95834483546254
-76.99976111863488,38.89851175597341
-76.93353331211712,38.88161123761033
-77.00110975748105,38.904845076717216
-77.0428495264238,38.90584462753135
-77.00949387475872,38.87203960411993
-77.09473682997194,38.916384379013344
-76.99730585888796,38.90251945423635
-76.95384315158181,38.88363497209251
-77.02962598960418,38.91593717259671
-76.99258129934002,38.91826403239655
-76.98053877203893,38.90548773882382
-76.98421015288618,38.86406729039915
-76.96254081192849,38.86338113320355
-76.9472084696304,38.90397662340661
-76.9472084696304,38.90397662340661
-76.9970100213184,38.84779891710694
-76.97544934693623,38.856321956896075
-76.98659997788464,38.86523142233175
-76.92431141813071,38.904195206159386
-77.02830435752816,38.960739993226554
-76.98994549637443,38.91917610892255
-77.00276979289922,38.88944083528486
-77.02534445372663,38.92229950157291
-76.99069835021537,38.94766070127371
-77.02273942230039,38.936047893224305
-77.06582344448879,38.93273453023926
-77.00728333406776,38.915389031243585
-76.99455611590714,38.92894404662477
-76.98455432289947,38.912009300272594
-76.93919914560506,38.89449108495839
-76.99156199702239,38.92855488991206
-77.00269168065276,38.908747107521535
-76.9841757138013,38.92170158516193
-76.94696714565985,38.89335726551726
-76.92995051086683,38.87900484402725
-76.99039731971557,38.924970030700486
-76.98126603924959,38.90851250099105
-76.99557253247038,38.93041046243064
-76.91137479899606,38.89404052712202
-77.01216752717154,38.9067596236102
-76.99130838295821,38.895493540624244
-77.03537189763452,38.93455333821411
-77.06774496222333,38.93326023810433
-77.00370586216391,38.91167875510423
-77.00522446122476,38.90342741057779
-76.9824990988338,38.8987579053495
-77.02127000263167,38.9755300488471
-77.00468001877023,38.874488290050714
-76.9890356365701,38.863177451185855
-76.93487068472413,38.899431462989234
-76.98412401253688,38.923950055542726
-77.0436469773532,38.92201493060877
-76.9696964626208,38.93754569937702
-77.0870373623582,38.919901816667206
-77.03325040564984,38.91557937724098
-77.00770289940688,38.96841900580423
-77.0307909045691,38.91557996118503
-77.07090715031535,38.9559025867879
-76.99026603131956,38.93041815843154
-76.982587059485,38.89497089171917
-77.02659522349992,38.91557964028039
-76.96927891309265,38.93756675988706
-77.04596097969741,38.90543815912843
-77.02243471106719,38.91557889172537
-76.9916106550044,38.8619709868507
-77.00148395120772,38.88647160674546
-77.02164300378848,38.948984545551454
-77.01800373025196,38.914374433250536
-76.98956106762324,38.93240271801026
-77.01784379889963,38.95122698685188
-77.03458056643159,38.90252575336029
-76.9909407225595,38.90223897428189
-76.9416070988518,38.87116535938058
-76.98144043125718,38.896298278309466
-77.02200660005482,38.97581547345674
-77.09599422755133,38.94368071073707
-77.02733472725916,38.91989310922367
-76.96477394090208,38.87109438045401
-76.9955827788342,38.940015744753836
-76.9274385407124,38.9034857101226
-76.92817719748057,38.899812737335004
-77.0302708333382,38.95977354505634
-76.95424857247009,38.888185779776556
-76.94880172671404,38.890893023415465
-76.95607344508436,38.888191984399
-76.93844089130063,38.887583776265906
-77.00767687936565,38.83081407511238
-76.96146351530538,38.879425663724085
-76.96672190367968,38.87637702848343
-77.00272143965158,38.84596970535158
-77.01715501714686,38.93997898622372
-76.95213935242438,38.896985935257305
-76.92351578404421,38.88411286304588
-77.02155128773153,38.95660240731783
-77.03995791109759,38.89865698302566
-77.06133591807708,38.9736713720128
-77.00248594266046,38.890793899767075
-77.02336583753457,38.946964557491555
-77.00255229219499,38.90565373382394
-77.02600518452988,38.94526882135119
-76.98559250703991,38.91252741245357
-77.00430363446422,38.94311216865687
-76.97047788300092,38.8707505793648
-77.00753549674226,38.945810887386244
-77.01557098900246,38.97495315863748
-76.9789434992284,38.92772975781757
-76.94089433181341,38.90126300287053
-77.01203533992305,38.952849848870294
-76.97989246105693,38.87011482061713
-76.99951506176502,38.83782272870752
-76.99104763441319,38.840802238728074
-76.992583794782,38.93197244185419
-76.99358597716031,38.83934823440484
-76.92188483651736,38.894494572991796
-76.9938674308074,38.843757516417384
-77.01576735657589,38.94970191408378
-76.93290787324712,38.893684274479746
-77.01976001016746,38.95373070802503
-77.02535351003158,38.94777011418413
-76.96960097565801,38.86013186550251
-76.95551005611414,38.884783530577394
-76.9285957075907,38.89205858934497
-76.99217164349369,38.93676014799629
-77.02406132873021,38.956870363944645
-77.08378892055299,38.928208695158766
-77.07072953098019,38.95491079383581
-77.0267719767786,38.978203822048556
-77.01168439815366,38.91277625612338
-77.0683981748215,38.905676979320404
-77.05423049272268,38.9259783940204
-77.0236445808656,38.91891182620705
-76.98850899839508,38.90084228481385
-77.01617612500391,38.90565372263207
-76.9974418359609,38.91064048446684
-77.01616948365562,38.9587405760047
-76.93694939865168,38.911600366567164
-77.02329766849059,38.96110521186388
-77.0732144897926,38.94377890327981
