1,0,0.0,0.3103455939577675,1::34.304096,109.06288,:34.464704,109.328435,34.143488,108.797325,
2,2291,0.11400977366650818,0.36246334346567094,0:126,:34.26575132169359,108.95551187560051,:34.461693,109.277586,34.16485,108.805093,
3,2322,0.10289873559400091,0.3027788828206631:34.27838481136958,108.96324524418631,:34.462377,109.257322,34.164073,108.827367,
4,462,0.06330451122324338,0.3087568525626989,0:22,:34.279940900432955,109.00436511038959,:34.46122,109.292432,34.166951,108.871803,
5,763,0.08225463178000475,0.32190161166679765,0:101,:34.2807105478375,108.98401971166412,:34.455173,109.273595,34.165522,108.811143,
6,1988,0.10185937183819477,0.3440593503204977,0:117,:34.26874843712277,108.96735052062368,:34.463806,109.285572,34.163423,108.801758,
7,1781,0.1285708881207972,0.2930747384155985,0:18,:34.31906179393594,108.93518309994352,:34.460486,109.221653,34.172764,108.797458,
8,3011,0.12231094505267275,0.35932968880062344,0:62,:34.25383765891731,108.9513718548657,:34.460343,109.282421,34.163661,108.808878,
9,412,0.12079337986570775,0.28243389233585214,0:67,:34.25679779611645,108.95173180825236,:34.384773,109.203508,34.1878,108.846772,
10,3246,0.09017803915374446,0.2934470248623684,0:9,:34.2867624346889,108.97438352402938,:34.435228,109.243776,34.16376,108.797765,
11,109,0.10392360101418337,0.2777472052686322,0:24,:34.24987121100917,108.97422455963307,:34.379637,109.219794,34.167201,108.885013,
12,2171,0.09080797413303164,0.3379675521662025,0:91,:34.27774073468446,108.97598070105984,:34.458071,109.278941,34.163467,108.802549,
13,1315,0.11897733528860277,0.3133710983115412,0:104,:34.25517902737643,108.95442385171084,:34.403524,109.236716,34.163543,108.831236,
14,1737,0.07891710556660589,0.2793706635756373,0:10,:34.295095672999416,108.98447780829025,:34.435228,109.242663,34.164328,108.802664,
15,129,0.06729897180207926,0.28636347733129236,0:11,:34.334797178294544,109.00299186046517,:34.463579,109.270565,34.193915,108.810462,
16,8,0.0834241053518903,0.2693407459353559,0:77,:34.345948500000006,109.13504612499999,:34.381296,109.227211,34.266379,108.877727,
17,2702,0.10425723606646413,0.3587537420175039,0:96,:34.271684166543366,108.96378890895647,:34.464346,109.286537,34.163971,108.80127,
18,1440,0.10629200809657305,0.35438502995114896,0:122,:34.27210164861102,108.96151751944433,:34.45732,109.280173,34.163815,108.805518,
19,660,0.08748864861302821,0.26990467854218625,0:63,:34.26471091060604,108.98475779848492,:34.412974,109.229553,34.168837,108.798631,
20,14866,0.09551401445830258,0.34634619202230144,0:12,:34.27383846125381,108.97228525232133,:34.453959,109.292551,34.163556,108.801758,
21,14671,0.09433963344882274,0.3576937685454608,0:1,:34.27994829698022,108.97168320796143,:34.464648,109.292773,34.163445,108.797939,
22,34076,0.10079534927420179,0.3512563218113802,0:4,:34.27367791844739,108.96678399201858,:34.462126,109.294801,34.163237,108.797772,
23,1110,0.09432505958493488,0.33438813340432266,0:8,:34.29496193783786,108.96899823513526,:34.461624,109.271701,34.167686,108.79838,
24,3229,0.0946762183877765,0.3418246877825791,0:100,:34.278752538866485,108.97165886590278,:34.46402,109.285688,34.165182,108.797498,
25,2527,0.08623604675356943,0.3503344833241795,0:66,:34.27675691412742,108.98109228611011,:34.461974,109.294172,34.163488,108.798559,
26,1073,0.06472607162293455,0.26015101055578205,0:78,:34.28990984529347,108.99972766542416,:34.462592,109.240382,34.163662,108.829982,
27,4432,0.09363183893639707,0.3430283017494466,0:40,:34.27897422405228,108.9726812326257,:34.463887,109.2866,34.163848,108.805523,
28,19852,0.08812716970206878,0.35122652488598477,0:109,:34.28402103818232,108.97706977946821,:34.463919,109.294885,34.163555,108.797751,
29,45,0.1238513446443408,0.10047238172927576,0:60,:34.25554346666667,108.94894226666672,:34.355779,109.012789,34.206,108.906591,
30,6932,0.05884815763745222,0.31329040992903,0:56,:34.305213665175955,109.00404245686744,:34.46453,109.294817,34.163906,108.797449,
31,745,0.11458779420833816,0.3547732380371379,0:64,:34.269432127516765,108.95366105234898,:34.451828,109.287126,34.177007,108.818568,
32,2471,0.10151751669293615,0.3480033917682173,0:92,:34.2746630420882,108.96572287373506,:34.456745,109.278364,34.163848,108.807951,
33,4126,0.09311337389767896,0.33590297490524235,0:83,:34.29404058482782,108.97031116602051,:34.4634,109.279874,34.163612,108.798802,
34,2145,0.113831703524811,0.35843470890642454,0:118,:34.26468030722617,108.95609020699281,:34.451529,109.277444,34.164053,108.819956,
35,9948,0.10588560859638059,0.36981214234888476,0:127,:34.26862250150772,108.9631133070983,:34.462692,109.293622,34.163282,108.806078,
36,5463,0.09691263952320542,0.3496509374718764,0:45,:34.27677893282098,108.96989700402713,:34.460021,109.292299,34.163397,108.797563,
37,1788,0.1058130567899724,0.3533556751725151,0:106,:34.270900931207954,108.96240865883682,:34.450771,109.293418,34.163564,108.803348,
38,1689,0.10920689616653843,0.35630005597071984,0:5,:34.276765367673235,108.95714834576653,:34.421567,109.292909,34.164023,108.800232,
39,17873,0.09875092304805988,0.35300827383404965,0:55,:34.274966911206945,108.96852301303598,:34.463434,109.294618,34.163409,108.804719,
40,3198,0.10217109914557432,0.34943497360727516,0:107,:34.26743684584116,108.96751208130104,:34.462573,109.276755,34.163247,108.803759,
41,54,0.09091688602923036,0.29067298137096675,0:49,:34.273308351851846,108.97733468518524,:34.373531,109.250183,34.220603,108.892373,
42,345,0.07296740349741233,0.3201658382603966,0:124,:34.274977721739155,108.9959743362317,:34.462692,109.293622,34.163829,108.808127,
43,250,0.08562663301685261,0.2772142824889981,0:71,:34.267663043999974,108.98539090399997,:34.442925,109.256342,34.165795,108.807058,
44,1177,0.10810071433317131,0.2987133392588255,0:19,:34.27120073831776,108.95990589549699,:34.451705,109.23858,34.163727,108.82381,
45,12001,0.11594077528335876,0.37029587865025737,0:42,:34.266862920089714,108.95308035913675,:34.464135,109.293723,34.163334,108.799348,
46,378,0.10477033071370662,0.3112056804728012,0:69,:34.27575841005287,108.96201472751315,:34.403304,109.252172,34.166842,108.812253,
47,49802,0.08922640001421903,0.35437823071006297,0:29,:34.29338266919028,108.9742991047547,:34.464655,109.295331,34.163166,108.797325,
48,3034,0.08188294960400101,0.3295877872089004,0:84,:34.307528260382355,108.98106901647995,:34.463509,109.287274,34.164513,108.79778,
49,980,0.09978577379097672,0.3306701531164236,0:50,:34.270439630612266,108.96894145918368,:34.4523,109.275404,34.165492,108.804616,
50,312,0.10501548370210453,0.3431913770585125,0:14,:34.28869852564102,108.95899944551289,:34.447796,109.287345,34.165572,108.848468,
51,96,0.15190007850703788,0.411373899982256,0:80,:34.267234895833305,108.91552026041671,:34.460127,109.288429,34.177526,108.797358,
52,939,0.09988161198629089,0.34914921449536296,0:68,:34.26625605963788,108.97044366879646,:34.450608,109.293774,34.16511,108.80853,
53,1137,0.034030618840028844,0.2884253910753554,0:15,:34.31594539929645,109.0309789850483,:34.438563,109.292682,34.165855,108.800634,
54,1814,0.11311482374195593,0.3580347013093813,0:103,:34.26062048842335,108.9584537425581,:34.453293,109.292417,34.163298,108.803507,
55,182,0.13164983314456655,0.31116676715359703,0:125,:34.25069300000003,108.94254796703291,:34.374912,109.227845,34.172158,108.843618,
56,583,0.06695198629108455,0.3131739227008808,0:95,:34.28911265866216,108.9976261269297,:34.458508,109.278175,34.164996,108.815382,
57,4239,0.0920723627761836,0.3562388033376405,0:46,:34.28165678391142,108.97358385468276,:34.462308,109.292863,34.163876,108.802349,
58,502,0.08080323377572732,0.2739376899438264,0:75,:34.27072184860562,108.98929108366528,:34.459638,109.237049,34.163786,108.815932,
59,12730,0.0983057862101652,0.3439812622159503,0:2,:34.280522455381394,108.96744250424224,:34.4634,109.279874,34.163445,108.798802,
60,1295,0.05732789646456736,0.3045455139312492,0:72,:34.30051678455588,109.00566394517396,:34.451213,109.294675,34.176528,108.803473,
61,1311,0.057965235334159586,0.32156264521957073,0:30,:34.30577330663618,109.00493903737603,:34.464332,109.292299,34.164947,108.798338,
62,362,0.11138731074268025,0.30279974807845256,0:93,:34.25953574861876,108.96079416850843,:34.397076,109.230554,34.165546,108.879823,
63,270,0.04279074492609274,0.32712745594654014,0:21,:34.29069894814811,109.10351947407396,:34.423399,109.294469,34.16532,108.801373,
64,2697,0.08149505616586777,0.33630007243421445,0:32,:34.29683699629209,108.9817088780129,:34.461903,109.289902,34.163271,108.798427,
65,10182,0.09437071170495051,0.35679285154661405,0:39,:34.27751102710649,108.97233128137876,:34.463807,109.292,34.163809,108.797526,
66,35,0.033196296725657326,0.212766200856875,0:59,:34.30927637142856,109.0300904,:34.393119,109.225883,34.224148,108.931563,
67,3998,0.13132740016305436,0.3763694085703367,0:85,:34.28918092271148,108.93240231415655,:34.46303,109.295436,34.165616,108.797458,
68,1678,0.1042662775524149,0.2979146755083177,0:90,:34.269641831942856,108.96447081883215,:34.46408,109.256191,34.164953,108.816358,
69,14818,0.08738637139465821,0.35228897021877914,0:51,:34.28092620988018,108.9786212394387,:34.464255,109.293472,34.16331,108.797369,
