-80.1789379	25.786957	3053294937	1	1409565996000	25156105	308	MichaelCollinson	Map(source -> Bing, barrier -> gate)
-80.1784748	25.7857797	6076480749	1	1542724808000	64701136	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> MacArthur Causeway, addr:postcode -> 33132, addr:housenumber -> 820, addr:city -> Miami)
-80.1783521	25.786709	5614785393	1	1526202047000	58919017	2533093	carciofo	Map(power -> pole)
-80.1783045	25.7865605	5614785394	1	1526202047000	58919017	2533093	carciofo	Map(power -> pole)
-80.1782548	25.7864132	5614785395	1	1526202047000	58919017	2533093	carciofo	Map(power -> pole)
-80.1781918	25.7862441	5614785396	1	1526202047000	58919017	2533093	carciofo	Map(power -> pole)
-80.1781572	25.7868437	3906698677	2	1456850059000	37546988	2533093	carciofo	Map(highway -> crossing, crossing -> zebra)
-80.1781026	25.7859513	5614785392	1	1526202047000	58919017	2533093	carciofo	Map(power -> pole)
-80.1780275	25.7857333	5614785391	1	1526202047000	58919017	2533093	carciofo	Map(power -> pole)
-80.1779552	25.7868568	2390214663	3	1456850059000	37546988	2533093	carciofo	Map(highway -> crossing, crossing -> zebra)
-80.1779265	25.7859432	7229617520	1	1582181735000	81256245	10480290	somanch	Map(barrier -> gate)
-80.1773488	25.7860743	369139053	2	1250076280000	2116980	17427	dysteleologist	Map(name -> Miami Heliport, addr:state -> FL, gnis:county_name -> Miami-Dade, ele -> 0, aeroway -> helipad, gnis:created -> 08/01/1994, gnis:feature_type -> Airport, gnis:feature_id -> 309680)
-80.1762848	25.7856071	5614785366	1	1526202046000	58919017	2533093	carciofo	Map(highway -> street_lamp)
-80.1762649	25.7871379	1327331730	2	1409565997000	25156105	308	MichaelCollinson	Map(name -> Crocosaurus, tourism -> attraction, attraction -> animal, is_in:theme_park -> Jungle ISland)
-80.1760254	25.7866445	5614790758	1	1526202048000	58919017	2533093	carciofo	Map(highway -> crossing, crossing -> zebra)
-80.1760017	25.7866681	4241535286	2	1526202056000	58919017	2533093	carciofo	Map(highway -> stop)
-80.175996	25.7865222	2390214671	2	1409565997000	25156105	308	MichaelCollinson	Map(source -> Mapbox, highway -> crossing)
-80.175935	25.786865	1327333427	2	1409565997000	25156105	308	MichaelCollinson	Map(name -> Penguins, tourism -> attraction, attraction -> animal, is_in:theme_park -> Jungle Island)
-80.1757581	25.7856679	4196847389	1	1463737794000	39446531	2533093	carciofo	Map(noexit -> yes)
-80.1756906	25.7868963	1327333405	2	1409565997000	25156105	308	MichaelCollinson	Map(name -> Primates, tourism -> attraction, attraction -> animal, is_in:theme_park -> Jungle Island)
-80.1753971	25.7858423	5614790738	1	1526202048000	58919017	2533093	carciofo	Map(highway -> crossing, crossing -> zebra)
-80.1753315	25.7863578	1327329025	2	1409565997000	25156105	308	MichaelCollinson	Map(name -> Tortoise, tourism -> attraction, attraction -> animal)
-80.1750264	25.7859655	1327328964	1	1308223891000	8455045	384894	Trex2001	Map(amenity -> toilets)
-80.1750204	25.7864158	1327328960	5	1553511152000	68501328	1722488	Mateusz Konieczny	Map(name -> Liger, tourism -> attraction, species:wikipedia -> en:Liger, attraction -> animal, is_in:theme_park -> Jungle Island, species:wikidata -> Q182573)
-80.1747226	25.7855801	1327333400	2	1409565997000	25156105	308	MichaelCollinson	Map(name -> Flamingo, tourism -> attraction, attraction -> animal, is_in:theme_park -> Jungle Island)
-80.1743203	25.786732	1327333408	2	1409565997000	25156105	308	MichaelCollinson	Map(name -> Albino Alligator, tourism -> attraction, attraction -> animal, is_in:theme_park -> Jungle Island)
-80.1733142	25.7860081	6076480733	1	1542724807000	64701136	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> MacArthur Causeway, addr:postcode -> 33132, addr:housenumber -> 1001, addr:city -> Miami)
-80.1651935	25.7854574	6037335958	1	1541355490000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> North Hibiscus Drive, addr:postcode -> 33139, addr:housenumber -> 437, addr:city -> Miami Beach)
-80.1649334	25.7855704	6037335965	1	1541355491000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> North Hibiscus Drive, addr:postcode -> 33139, addr:housenumber -> 429, addr:city -> Miami Beach)
-80.1596712	25.788408	7734539622	1	1595353224000	88306213	11389571	smore059	Map(addr:state -> FL, addr:street -> West Di Lido Drive, addr:postcode -> 33139, height -> 7.8, addr:housenumber -> 204, addr:city -> Miami Beach)
-80.1631617	25.7883114	6037335967	1	1541355491000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> West San Marino Drive, addr:postcode -> 33139, addr:housenumber -> 14, addr:city -> Miami Beach)
-80.1596071	25.7875841	6037335977	1	1541355492000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> West Di Lido Drive, addr:postcode -> 33139, addr:housenumber -> 100, addr:city -> Miami Beach)
-80.1643494	25.7855748	6037336017	1	1541355484000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> North Hibiscus Drive, addr:postcode -> 33139, addr:housenumber -> 415, addr:city -> Miami Beach)
-80.1543317	25.7882536	6037336095	2	1595116904000	88188674	11389571	smore059	Map(addr:state -> FL, addr:street -> East Rivo Alto Drive, addr:postcode -> 33139, addr:housenumber -> 25, addr:city -> Miami Beach)
-80.1541723	25.7884581	6037336096	1	1541355493000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> East Rivo Alto Drive, addr:postcode -> 33139, addr:housenumber -> 31, addr:city -> Miami Beach)
-80.1647194	25.7856196	6037336152	1	1541355499000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> North Hibiscus Drive, addr:postcode -> 33139, addr:housenumber -> 425, addr:city -> Miami Beach)
-80.1645524	25.7856295	6037336157	1	1541355500000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> North Hibiscus Drive, addr:postcode -> 33139, addr:housenumber -> 421, addr:city -> Miami Beach)
-80.1641778	25.7855621	6037336168	1	1541355502000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> North Hibiscus Drive, addr:postcode -> 33139, addr:housenumber -> 409, addr:city -> Miami Beach)
-80.1622603	25.7884475	6037336217	1	1541355506000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> East San Marino Drive, addr:postcode -> 33139, addr:housenumber -> 21, addr:city -> Miami Beach)
-80.1596648	25.7885861	6037336422	1	1541355513000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> West Di Lido Drive, addr:postcode -> 33139, addr:housenumber -> 206, addr:city -> Miami Beach)
-80.1596335	25.7880429	6037336423	1	1541355513000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> West Di Lido Drive, addr:postcode -> 33139, addr:housenumber -> 118, addr:city -> Miami Beach)
-80.1590059	25.7877712	6037336434	1	1541355514000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> West Di Lido Drive, addr:postcode -> 33139, addr:housenumber -> 101, addr:city -> Miami Beach)
-80.1550428	25.7879785	6037336484	1	1541355519000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> West Rivo Alto Drive, addr:postcode -> 33139, addr:housenumber -> 8, addr:city -> Miami Beach)
-80.1545314	25.7881744	6037336585	1	1541355519000	64174050	8406161	LeifRasmussen_import	Map(addr:state -> FL, addr:street -> East Rivo Alto Drive, addr:postcode -> 33139, addr:housenumber -> 15, addr:city -> Miami Beach)
-80.1913937	25.7846002	6085499338	1	1542976254000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 11th Street, addr:postcode -> 33132, addr:housenumber -> 142, addr:city -> Miami)
-80.1913724	25.7841216	6085499020	1	1542976245000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 2nd Avenue, addr:postcode -> 33132, addr:housenumber -> 1034, addr:city -> Miami)
-80.1913471	25.7852447	6085499021	1	1542976245000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 11th Street, addr:postcode -> 33132, addr:housenumber -> 126, addr:city -> Miami)
-80.1913177	25.7850104	6085499022	1	1542976245000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 11th Street, addr:postcode -> 33132, addr:housenumber -> 145, addr:city -> Miami)
-80.1912414	25.7846043	6085499342	1	1542976254000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 11th Street, addr:postcode -> 33132, addr:housenumber -> 152, addr:city -> Miami)
-80.191204	25.7852528	6085499343	1	1542976254000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 11th Street, addr:postcode -> 33132, addr:housenumber -> 120, addr:city -> Miami)
-80.1911389	25.7850192	6085499346	1	1542976255000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 11th Street, addr:postcode -> 33132, addr:housenumber -> 153, addr:city -> Miami)
-80.1911159	25.7841226	6085499024	1	1542976245000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 2nd Avenue, addr:postcode -> 33132, addr:housenumber -> 1016, addr:city -> Miami)
-80.1910816	25.784916	6860122333	1	1570533332000	75410135	10208962	arehaan	Map(barrier -> gate)
-80.1910679	25.7851332	6085499349	1	1542976255000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 2nd Avenue, addr:postcode -> 33132, addr:housenumber -> 1118, addr:city -> Miami)
-80.1910657	25.7851767	6085499350	1	1542976255000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 2nd Avenue, addr:postcode -> 33132, addr:housenumber -> 1120, addr:city -> Miami)
-80.1910616	25.7850989	6085499351	1	1542976255000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 2nd Avenue, addr:postcode -> 33132, addr:housenumber -> 1110, addr:city -> Miami)
-80.1910545	25.7850677	6085499040	1	1542976246000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 2nd Avenue, addr:postcode -> 33132, addr:housenumber -> 1100, addr:city -> Miami)
-80.1910155	25.7846108	6085499025	1	1542976245000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 2nd Avenue, addr:postcode -> 33132, addr:housenumber -> 1044, addr:city -> Miami)
-80.1909453	25.7841117	6085499358	1	1542976255000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 2nd Avenue, addr:postcode -> 33132, addr:housenumber -> 1010, addr:city -> Miami)
-80.1908197	25.7845095	7192606849	1	1581060342000	80677553	10193877	nandinab	Map(barrier -> gate)
-80.1908096	25.7848627	463206891	5	1613514766000	99408393	119881	clay_c	Map(network -> MDT, name -> Eleventh Street, railway -> station, wikidata -> Q5359818, monorail -> yes, public_transport -> station, station -> monorail)
-80.1907806	25.7839707	6738084957	1	1566546825000	73652764	10192109	inagans	Map(barrier -> gate)
-80.1905199	25.7851476	7685331090	1	1593968077000	87560754	9592020	drynwk	Map(amenity -> waste_basket, waste -> dog_excrement)
-80.1903285	25.7851256	6085499369	1	1542976256000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 11th Terrace, addr:postcode -> 33132, addr:housenumber -> 150, addr:city -> Miami)
-80.1903198	25.7852316	6085499370	1	1542976256000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 11th Terrace, addr:postcode -> 33132, addr:housenumber -> 126, addr:city -> Miami)
-80.190286	25.7851278	6085499371	1	1542976256000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 11th Terrace, addr:postcode -> 33132, addr:housenumber -> 140, addr:city -> Miami)
-80.1902724	25.7851711	6085499372	1	1542976257000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 11th Terrace, addr:postcode -> 33132, addr:housenumber -> 130, addr:city -> Miami)
-80.1901503	25.7843993	6085499375	1	1542976257000	64819608	3975710	jlevente_imports	Map(addr:state -> FL, addr:street -> Northeast 2nd Avenue, addr:postcode -> 33132, addr:housenumber -> 1037, addr:city -> Miami)
