-80.0080966	40.4496978	5247479192	1	1511628754000	54076985	2360295	tmb926	Map(natural -> tree)
-80.0080948	40.4507668	5247508764	1	1511629460000	54077292	2360295	tmb926	Map(natural -> tree)
-80.0080887	40.4503821	5247509930	1	1511629461000	54077292	2360295	tmb926	Map(natural -> tree)
-80.0080708	40.4497269	5247479191	1	1511628754000	54076985	2360295	tmb926	Map(natural -> tree)
-80.0080661	40.4499813	5247479180	1	1511628753000	54076985	2360295	tmb926	Map(natural -> tree)
-80.0080646	40.4498355	5247479194	1	1511628754000	54076985	2360295	tmb926	Map(natural -> tree)
-80.0080314	40.4502821	5247509931	1	1511629461000	54077292	2360295	tmb926	Map(natural -> tree)
-80.0080149	40.4497175	5247479190	1	1511628754000	54076985	2360295	tmb926	Map(natural -> tree)
-80.0079975	40.4507794	5247508765	1	1511629460000	54077292	2360295	tmb926	Map(natural -> tree)
-80.0079861	40.4510384	5247554926	1	1511630960000	54077819	2360295	tmb926	Map(natural -> tree)
-80.0079715	40.4497781	5247479189	1	1511628754000	54076985	2360295	tmb926	Map(natural -> tree)
-80.007952	40.4500047	5247479179	1	1511628753000	54076985	2360295	tmb926	Map(natural -> tree)
-80.0079276	40.4508597	5247554928	1	1511630960000	54077819	2360295	tmb926	Map(natural -> tree)
-80.007926	40.4501998	5247509932	1	1511629461000	54077292	2360295	tmb926	Map(natural -> tree)
-80.0079232	40.4510562	5247554927	1	1511630960000	54077819	2360295	tmb926	Map(natural -> tree)
-80.0079056	40.4501319	5247509933	1	1511629461000	54077292	2360295	tmb926	Map(natural -> tree)
-80.0078993	40.4497008	5247479188	1	1511628753000	54076985	2360295	tmb926	Map(natural -> tree)
-80.0078972	40.4507409	5247508766	1	1511629460000	54077292	2360295	tmb926	Map(natural -> tree)
-80.0078555	40.4500247	5247479178	1	1511628753000	54076985	2360295	tmb926	Map(natural -> tree)
-80.0078555	40.4497153	5247479187	1	1511628753000	54076985	2360295	tmb926	Map(natural -> tree)
-80.007835	40.4498889	5247479182	1	1511628753000	54076985	2360295	tmb926	Map(natural -> tree)
-80.0078331	40.4507602	5247508767	1	1511629460000	54077292	2360295	tmb926	Map(natural -> tree)
-80.0078116	40.449713	5247479186	1	1511628753000	54076985	2360295	tmb926	Map(natural -> tree)
-80.0077959	40.4508046	5247508768	1	1511629460000	54077292	2360295	tmb926	Map(natural -> tree)
