1,0,0.0,86.1138994274816,2::60.878252,60.9051895,:121.756504,121.810379,0.0,0.0,
2,0,11.930443782913018,75.68956818577787,1::72.742064,59.6460415,:119.33885,119.292083,26.145278,0.0,
3,2,0.0,75.68956818577787,0:67,:72.742064,59.6460415,:119.33885,119.292083,26.145278,0.0,
4,0,0.0,86.1138994274816,2::60.878252,60.9051895,:121.756504,121.810379,0.0,0.0,
5,102,67.99294947488478,0.2303605877520231,0:113,:26.071149549019612,119.3132950784314,:26.146192,119.519485,25.900596,119.21331,
6,2205,64.80322076087396,0.39878868035202436,0:199,:23.05057112199545,113.5219547024943,:23.30241,113.840726,22.783031,113.243423,
7,65,64.70942693903342,0.6768228887923567,0:274,:32.008742723076935,118.81772155384614,:32.250634,119.048569,31.334672,118.613252,
8,2476,67.41134476993537,0.4480721629051937,0:430,:31.185338806946717,121.42477566680137,:31.452292,121.803705,30.78277,121.136313,
9,1051,67.42401156403925,0.4385599827148351,0:378,:31.18967241389156,121.44101011512838,:31.449428,121.785797,30.784075,121.136095,
10,1,68.13432035707257,0.0,0:11,:25.873171,119.359701,:25.873171,119.359701,25.873171,119.359701,
11,65,64.69486379372746,0.7163825675140306,0:298,:32.04532616923076,118.8196763692308,:32.351017,119.086933,31.340455,118.617532,
12,55,68.03376430773478,0.24035331217745706,0:97,:26.06589336363636,119.35767252727271,:26.240075,119.523962,25.939456,119.214596,
13,964,67.41861541658238,0.47336188776384486,0:436,:31.200700701244834,121.44040779149373,:31.454114,121.809955,30.795905,121.140855,
14,36,64.82551464711226,0.6255311191242218,0:249,:31.992612499999993,118.93937925,:32.345322,119.0936,31.381702,118.618735,
15,30,67.37386086966059,0.35106475497831957,0:361,:31.1701585,121.37556496666666,:31.414069,121.590839,30.83574,121.158793,
16,60,67.98414318489289,0.17926681387602203,0:63,:26.089192533333335,119.31379388333335,:26.123713,119.462363,25.988874,119.269772,
17,79,64.63678733721198,0.4546808358254903,0:163,:23.10461996202532,113.35580436708864,:23.26574,113.787598,22.801356,113.249232,
18,17,67.43279804151277,0.4028001168879269,0:406,:31.15875152941177,121.43562435294116,:31.395617,121.789604,30.827291,121.190707,
19,28,68.006706532813,0.2082804551923576,0:24,:26.068855178571425,119.32794214285711,:26.253649,119.511875,25.92934,119.215946,
20,2335,67.33028639587344,151.3580761412298,0:427,:31.203333537901525,121.34331224068535,:121.674698,121.809198,0.0,0.0,
21,118,64.71836890799949,0.6818872600529136,0:264,:31.99923056779662,118.82297083898304,:32.349311,119.101179,31.328429,118.63102,
22,3043,64.79303852423963,0.42170151135363887,0:161,:23.03997282714421,113.5017908202434,:23.303961,113.840577,22.784406,113.24268,
23,1408,67.3359240967257,151.22078655629386,0:386,:31.249862980113633,121.37241399431826,:121.45221,121.808508,30.793972,0.0,
24,391,64.691137190245,0.696454270567253,0:328,:32.02051122250641,118.8031517109974,:32.349533,119.095855,31.327614,118.630113,
25,20,64.82505807263816,0.3328149108670723,0:129,:23.062765249999998,113.55760745,:23.28391,113.828409,22.869291,113.272259,
26,91,68.03358189907266,0.19188988568424883,0:17,:26.049903219780226,119.347934021978,:26.145152,119.522811,25.880831,119.224724,
27,1281,68.02911723837887,0.25758470313730275,0:4,:26.05447922092114,119.34546364090545,:26.267462,119.528337,25.872834,119.212719,
28,6,68.07370545449764,0.19283247428366854,0:12,:26.041476333333332,119.38961850000003,:26.234148,119.522395,25.907859,119.258644,
29,262,68.01460232019188,0.3436718588454692,0:93,:26.052193847328248,119.32720420610694,:26.352626,119.525999,25.879765,119.217608,
30,829,68.02725964338005,0.3583939389714795,0:111,:26.03508385645354,119.33173901568159,:26.35376,119.528206,25.873942,119.212679,
31,261,68.03645237794836,0.33817422022657845,0:53,:26.042465750957845,119.34684286973177,:26.35311,119.527102,25.865874,119.214064,
32,955,64.79923207286502,0.41142556818417214,0:227,:23.041169175916234,113.51028089424096,:23.303435,113.840048,22.785709,113.243971,
33,693,64.28202150129806,146.8485079866003,0:315,:32.273452165945166,118.47205249206343,:119.042439,119.105708,31.326434,0.0,
34,182,68.0166733466659,0.21229609370227345,0:92,:26.054043010989016,119.33071749450544,:26.148651,119.523593,25.906199,119.215223,
35,193,64.73078358568803,0.6636269342382142,0:296,:31.987502321243515,118.83099486010363,:32.336951,119.10987,31.327006,118.614305,
36,28,64.82045021207523,0.32229684895042376,0:132,:23.04274282142857,113.53754657142859,:23.256203,113.78198,22.79165,113.25093,
37,6942,64.70562585098492,145.2074303991094,0:119,:23.105113403054,113.44096794958192,:113.749168,113.840796,22.784045,0.0,
38,2892,64.76684832968796,0.44849407748824877,0:201,:23.03877815975101,113.46866410027653,:23.302948,113.840775,22.783992,113.243718,
39,3,67.93262459156333,0.05877676503990365,0:71,:26.132840666666667,119.27982333333334,:26.155212,119.298897,26.088102,119.241703,
