uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
3afdf738a9ee82be067ce8ad,亨利售票处,生活服务,售票处,广东省,潮州市,潮安区,潮州市潮安区亨利路文里花园安全文明小区,3afdf738a9ee82be067ce8ad,1,0,116.689299,23.455499,"(0768)6625933,13332799070",life,http://api.map.baidu.com/place/detail?uid=3afdf738a9ee82be067ce8ad&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
4f7ddcad726b7d495fbe8614,潮安车站售票处,生活服务,售票处,广东省,潮州市,潮安区,广东省潮州市潮安区安南路与新安大道交叉口东北方向50米,4f7ddcad726b7d495fbe8614,1,0,116.692541,23.468718,,life,http://api.map.baidu.com/place/detail?uid=4f7ddcad726b7d495fbe8614&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,116.69248119198,23.468623115372,0
607c53f6fbd58e7088b9882a,麒麟阁-售票处,生活服务,售票处,广东省,潮州市,潮安区,广东省潮州市潮安区汕昆高速与G78汕昆高速入口交叉口西北280米,,1,0,116.595231,23.496789,,life,http://api.map.baidu.com/place/detail?uid=607c53f6fbd58e7088b9882a&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
8745d38f41142799b2077df3,中旅机票商务旅游,生活服务,售票处,广东省,潮州市,潮安区,潮州市潮安区彩金路彩塘华侨医院西侧约170米,8745d38f41142799b2077df3,1,0,116.661471,23.501107,,life,http://api.map.baidu.com/place/detail?uid=8745d38f41142799b2077df3&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,116.66139609337,23.501104110668,0
10449532285c75ec0d3dda64,潮汕站-售票处,生活服务,售票处,广东省,潮州市,潮安区,潮汕站,10449532285c75ec0d3dda64,1,0,116.593721,23.544669,,life,http://api.map.baidu.com/place/detail?uid=10449532285c75ec0d3dda64&output=html&source=placeapi_v2,,,5.0,,,,,,,1,1,,,,,,,116.59404199606,23.54394322859,0
c7e6fd1f9e2535a38bfc0682,潮汕站-1号售票处,生活服务,售票处,广东省,潮州市,潮安区,广东省潮州市潮安区沙溪镇潮汕站F1,c7e6fd1f9e2535a38bfc0682,1,0,116.592896,23.546061,,life,http://api.map.baidu.com/place/detail?uid=c7e6fd1f9e2535a38bfc0682&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,116.59331776778,23.546723305323,0
12584d1af6c2b64a4bcc4ac5,粤运汽车客运站-售票处,生活服务,售票处,广东省,潮州市,潮安区,广东省潮州市潮安区潮汕火车站北广场粤运汽车客运站,,1,0,116.594436,23.547656,,life,http://api.map.baidu.com/place/detail?uid=12584d1af6c2b64a4bcc4ac5&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,116.59427685803,23.547585282995,0
8c5c8148b45d46315d17c3ca,潮州站售票处,生活服务,售票处,广东省,潮州市,潮安区,潮州市潮安区枫溪区新风路潮州站F1,8c5c8148b45d46315d17c3ca,1,0,116.591008,23.644066,,life,http://api.map.baidu.com/place/detail?uid=8c5c8148b45d46315d17c3ca&output=html&source=placeapi_v2,,,0.0,,,,,,,1,,,,,,,,116.59104792403,23.643661432453,0
e3d178001fc9ca9babf72960,广丽火车票代售点,生活服务,售票处,广东省,潮州市,潮安区,潮州市潮安区潮汕路中国石化(乌洋加油站)北侧约180米,e3d178001fc9ca9babf72960,1,0,116.608074,23.619435,13433728315,life,http://api.map.baidu.com/place/detail?uid=e3d178001fc9ca9babf72960&output=html&source=placeapi_v2,,,,,,,,,,6,,,,,,,,,,0
640ed2c416148245921fc985,捷达航空,生活服务,售票处,广东省,潮州市,潮安区,潮州市潮安区华苑酒店南侧约140米,640ed2c416148245921fc985,1,0,116.579674,23.663767,18125825866,life,http://api.map.baidu.com/place/detail?uid=640ed2c416148245921fc985&output=html&source=placeapi_v2,,,,,,,,,,2,,,,,,,,116.57974862231,23.663798513928,0
