1,0,0.0,40.77716147247661,1::33.14200415,-40.10839065,:40.4968595,4.9E-324,25.7871488,-80.2167813,
2,2,40.494190787312405,8.262712931773348E-5,0:22,:40.48808215,-79.9306787,:40.4881141,-79.9306025,40.4880502,-79.9307549,
3,337,40.53747150096663,0.001059661615771279:40.45193647590979,-79.98133241609372,:40.452506600242884,-79.98043919664434,40.4514850247021,-79.98212845341648,
4,747,40.75401244508312,0.001162957879639348,0:9,:25.79557710216948,-80.19479158603932,:25.795859096188803,-80.19388519126484,25.794925282306384,-80.19595142755519,
5,1,40.485009905940814,0.0,0:27,:40.4627685,-79.9260053,:40.4627685,-79.9260053,40.4627685,-79.9260053,
6,61,40.46318146436765,0.009070135993500289,0:29,:40.46668575409835,-79.90308996557378,:40.4689882,-79.8949178,40.4627509,-79.9071254,
7,1074,40.749525844509414,0.0010197747963336943,0:4,:25.80888470561959,-80.19266706565693,:25.809729803436156,-80.1924335384804,25.80804611184875,-80.1932459445858,
8,9,40.495307504166966,3.738214073191305E-4,0:11,:40.49560758888889,-79.93042533333333,:40.4959592,-79.9302784,40.4952866,-79.9305485,
9,6,40.48988955632224,8.970355296151091E-4,0:25,:40.461076266666666,-79.93127778333333,:40.4618581,-79.930838,40.4605441,-79.9315557,
10,9,40.458947738979816,8.514626199801947E-4,0:30,:40.46580524444445,-79.8989471888889,:40.4663173,-79.8982185,40.4653584,-79.8997024,
11,699,40.74987068292947,0.0013950898867163596,0:8,:25.81036923005524,-80.19328917894879,:25.810724097840108,-80.19219959401606,25.809646477388362,-80.19467816937868,
12,945,40.75069437795728,7.296764915381883E-4,0:5,:25.791825280748284,-80.19073043793759,:25.792339203189215,-80.19020440530686,25.79128129808248,-80.19109944296585,
13,723,40.53913064872251,0.0010544828653099687,0:2,:40.45063104534456,-79.98325850757213,:40.45102267406819,-79.98265271209605,40.44999950479749,-79.9841029545217,
14,8,40.75593036769788,0.004082721500209018,0:17,:25.7909197125,-80.195887675,:25.7930188,-80.1943228,25.7871488,-80.1981979,
15,3,40.75162131433784,0.0025289746541074486,0:16,:25.7914403,-80.19160223333333,:25.7937328,-80.1905391,25.7899891,-80.1936734,
16,1,40.7157500840721,0.0,0:19,:25.7917776,-80.1551942,:25.7917776,-80.1551942,25.7917776,-80.1551942,
17,2,40.47147056717729,0.004791401524610733,0:20,:40.456062700000004,-79.9134717,:40.4578591,-79.9090298,40.4542663,-79.9179136,
18,1,40.48201395944838,0.0,0:24,:40.4575713,-79.9239144,:40.4575713,-79.9239144,40.4575713,-79.9239144,
19,667,40.74712694218327,0.0011675301492992147,0:3,:25.80393588582405,-80.18932262759617,:25.804855492076005,-80.1889324088449,25.802773660806462,-80.19013457521451,
20,3,40.72376367705309,3.173962017562545E-4,0:13,:25.789133133333333,-80.16285626666667,:25.7893059,-80.1627749,25.7888159,-80.1629478,
21,10,40.46286234888958,6.566963611922303E-4,0:23,:40.46928802,-79.90228642,:40.469589,-79.9017037,40.4690427,-79.9029422,
22,1082,40.51964262242174,0.0010037350959588088,0:1,:40.46213707278863,-79.96133398222432,:40.46229429738843,-79.96034263739628,40.46197125987672,-79.96228677563101,
23,13,40.48580347892973,0.0015256041529455196,0:28,:40.486047376923075,-79.92252523076922,:40.4867758,-79.921662,40.4850595,-79.9236878,
24,5,40.705781743781806,3.8544071656626614E-4,0:12,:25.788926419999996,-80.14453576000001,:25.7891852,-80.1442655,25.7887472,-80.144877,
25,1,40.470916155720076,0.0,0:21,:40.4968595,-79.90539,:40.4968595,-79.90539,40.4968595,-79.90539,
26,1,40.77714033362409,0.0,0:14,:25.787266,-80.2167813,:25.787266,-80.2167813,25.787266,-80.2167813,
27,837,40.75488661237961,7.693786549990468E-4,0:7,:25.790089478130415,-80.19467425730721,:25.790752029031168,-80.19432341611135,25.789320835886702,-80.1949868548944,
28,1151,40.7492895612813,8.385449320426895E-4,0:10,:25.80115164875413,-80.19101137649568,:25.801952011050385,-80.19038520439152,25.800315113891415,-80.19159783818162,
29,1184,40.750979114434614,0.0015231665623358444,0:6,:25.789833498886214,-80.19065462675145,:25.791046823294543,-80.18914397729014,25.78890953776382,-80.19131932014096,
30,17,40.755669820011654,0.004227368290256648,0:15,:25.799385611764713,-80.1971743117647,:25.8025139,-80.1945881,25.7956256,-80.1989036,
31,4,40.750140340701314,0.0029297715138086695,0:18,:25.80290255,-80.192196925,:25.8040349,-80.1907947,25.8017482,-80.1948897,
32,1,40.583693664964045,0.0,0:26,:40.4939504,-80.0206078,:40.4939504,-80.0206078,40.4939504,-80.0206078,
1,0,0.0,40.77716147247661,1::33.14200415,-40.10839065,:40.4968595,4.9E-324,25.7871488,-80.2167813,
2,1,40.48201395944838,0.0,0:24,:40.4575713,-79.9239144,:40.4575713,-79.9239144,40.4575713,-79.9239144,
3,6,40.48988955632224,8.970355296151091E-4,0:25,:40.461076266666666,-79.93127778333333,:40.4618581,-79.930838,40.4605441,-79.9315557,
4,10,40.46286234888958,6.566963611922303E-4,0:23,:40.46928802,-79.90228642,:40.469589,-79.9017037,40.4690427,-79.9029422,
5,1082,40.51964262242174,0.0010037350959588088,0:1,:40.46213707278863,-79.96133398222432,:40.46229429738843,-79.96034263739628,40.46197125987672,-79.96228677563101,
6,8,40.75593036769788,0.004082721500209018,0:17,:25.7909197125,-80.195887675,:25.7930188,-80.1943228,25.7871488,-80.1981979,
7,723,40.53913064872251,0.0010544828653099687,0:2,:40.45063104534456,-79.98325850757213,:40.45102267406819,-79.98265271209605,40.44999950479749,-79.9841029545217,
8,337,40.53747150096663,0.001059661615771279:40.45193647590979,-79.98133241609372,:40.452506600242884,-79.98043919664434,40.4514850247021,-79.98212845341648,
9,1,40.7157500840721,0.0,0:19,:25.7917776,-80.1551942,:25.7917776,-80.1551942,25.7917776,-80.1551942,
10,61,40.46318146436765,0.009070135993500289,0:29,:40.46668575409835,-79.90308996557378,:40.4689882,-79.8949178,40.4627509,-79.9071254,
11,837,40.75488661237961,7.693786549990468E-4,0:7,:25.790089478130415,-80.19467425730721,:25.790752029031168,-80.19432341611135,25.789320835886702,-80.1949868548944,
