uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
a87b4db4bce39e0bff0eb06b,中国福利彩票(和平路店),生活服务,彩票销售点,青海省,西宁市,湟中区,青海省西宁市湟中区鲁沙尔镇和平路327-5号,,1,0,101.581866,36.502629,13897664285,life,http://api.map.baidu.com/place/detail?uid=a87b4db4bce39e0bff0eb06b&output=html&source=placeapi_v2,,08:30-20:00,,,,,,,,7,,,,,,,,101.58171197186,36.50250022124,0
77ca40ab01cf32e7cbc3dbae,中国体育彩票(和平路店),生活服务,彩票销售点,青海省,西宁市,湟中区,西宁市湟中区庄和路百家惠购物广场,77ca40ab01cf32e7cbc3dbae,1,0,101.579552,36.506512,(0971)2233687,life,http://api.map.baidu.com/place/detail?uid=77ca40ab01cf32e7cbc3dbae&output=html&source=placeapi_v2,,,,,,,,,,12,,,,,,,,,,0
80042859bbdc3b454f6d4644,中国福利彩票(同安路店),生活服务,彩票销售点,青海省,西宁市,城中区,西宁市城中区同安路总寨综合市场北侧约60米,80042859bbdc3b454f6d4644,1,0,101.69585,36.549453,954168,life,http://api.map.baidu.com/place/detail?uid=80042859bbdc3b454f6d4644&output=html&source=placeapi_v2,,08:30-20:00,,,,,,,,4,,,,,,,,,,0
0ae4f6458c63088115a190cd,中国福利彩票(园丁路店),生活服务,彩票销售点,青海省,西宁市,城中区,青海省西宁市城中区园丁路32号,0ae4f6458c63088115a190cd,1,0,101.703472,36.546622,954168,life,http://api.map.baidu.com/place/detail?uid=0ae4f6458c63088115a190cd&output=html&source=placeapi_v2,,08:30-20:00,,,,,,,,13,,,,,,,,101.70386071107,36.546774849386,0
250baf13ade57f053617dc9c,中国福利彩票(南京路店),生活服务,彩票销售点,青海省,西宁市,城中区,青海省西宁市城中区南京路60-34号,250baf13ade57f053617dc9c,1,0,101.704902,36.549418,954168,life,http://api.map.baidu.com/place/detail?uid=250baf13ade57f053617dc9c&output=html&source=placeapi_v2,,08:30-20:00,,,,,,,,7,,,,,,,,101.70500903746,36.549266667721,0
e0dcd109e38543329a005099,中国体育彩票(瑞源路店),生活服务,彩票销售点,青海省,西宁市,城中区,青海省西宁市城中区瑞源路6-22号,e0dcd109e38543329a005099,1,0,101.71304,36.552291,95086,life,http://api.map.baidu.com/place/detail?uid=e0dcd109e38543329a005099&output=html&source=placeapi_v2,,,,,,,,,,8,,,,,,,,,,0
0be694fb8f5bb6b8eedfca51,中国体育彩票(新城大道店),生活服务,彩票销售点,青海省,西宁市,城中区,青海省西宁市城中区瑞源路6-22号,,1,0,101.714376,36.549314,95086,life,http://api.map.baidu.com/place/detail?uid=0be694fb8f5bb6b8eedfca51&output=html&source=placeapi_v2,,,,,,,,,,4,,,,,,,,,,0
c8914824e941f8a9b35c6a36,中国福利彩票(新城大道店),生活服务,彩票销售点,青海省,西宁市,城中区,青海省西宁市城中区新城大道135号,,1,0,101.714624,36.549493,954168,life,http://api.map.baidu.com/place/detail?uid=c8914824e941f8a9b35c6a36&output=html&source=placeapi_v2,,08:30-20:00,,,,,,,,3,,,,,,,,,,0
05c562c12d9e7990970319d2,中国福利彩票(新城大道店),生活服务,彩票销售点,青海省,西宁市,城中区,西宁市城中区新城大道浙东步行街,,1,0,101.717088,36.551505,,life,http://api.map.baidu.com/place/detail?uid=05c562c12d9e7990970319d2&output=html&source=placeapi_v2,,08:30-20:00,,,,,,,,6,,,,,,,,101.71727585554,36.55126805994,0
6dc7d615a7f30b9dcafa5f86,中国福利彩票(夏都路店),生活服务,彩票销售点,青海省,西宁市,城中区,青海省西宁市城中区新城大道135号,,1,0,101.720838,36.551675,954168,life,http://api.map.baidu.com/place/detail?uid=6dc7d615a7f30b9dcafa5f86&output=html&source=placeapi_v2,,08:30-20:00,,,,,,,,6,,,,,,,,101.72048537806,36.551508497416,0
9cfebcd19fc949f1deee8b94,中国体育彩票(奉青路店),生活服务,彩票销售点,青海省,西宁市,城中区,青海省西宁市城中区新城南路6-76号,,1,0,101.727826,36.550298,95086,life,http://api.map.baidu.com/place/detail?uid=9cfebcd19fc949f1deee8b94&output=html&source=placeapi_v2,,,,,,,,,,6,,,,,,,,,,0
a1445dc34999a760260bd00a,中国福利彩票(奉青路店),生活服务,彩票销售点,青海省,西宁市,城中区,西宁市城中区奉青路青海湖小区东侧约60米,a1445dc34999a760260bd00a,1,0,101.727372,36.552067,954168,life,http://api.map.baidu.com/place/detail?uid=a1445dc34999a760260bd00a&output=html&source=placeapi_v2,,08:30-20:00,,,,,,,,6,,,,,,,,,,0
9e8570c8420844b0ca09f016,中国体育彩票(南京路店),生活服务,彩票销售点,青海省,西宁市,城中区,青海省西宁市城中区南京路36号,,1,0,101.72559,36.558932,95086,life,http://api.map.baidu.com/place/detail?uid=9e8570c8420844b0ca09f016&output=html&source=placeapi_v2,,,,,,,,,,14,,,,,,,,101.72571292414,36.558806715859,0
04278b88709c17b0d1f49eac,中国福利彩票(申宁路店),生活服务,彩票销售点,青海省,西宁市,城中区,青海省西宁市城中区申宁路6-68,04278b88709c17b0d1f49eac,1,0,101.7328,36.561629,954168,life,http://api.map.baidu.com/place/detail?uid=04278b88709c17b0d1f49eac&output=html&source=placeapi_v2,,08:30-20:00,,,,,,,,8,,,,,,,,101.73258855901,36.561567130798,0
