uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
106fcd96fc8140341e58009a,茂勇停车场,交通设施,停车场,安徽省,阜阳市,颍上县,阜阳市颍上县京澳线,,1,0,115.960763,32.776364,13956818386,life,http://api.map.baidu.com/place/detail?uid=106fcd96fc8140341e58009a&output=html&source=placeapi_v2,,,,,,,,,,4,,,,,,,,,,0
a93a62ab11b4d343ac31e541,阜南服务区-停车场,交通设施,停车场,安徽省,阜阳市,阜南县,安徽省阜阳市阜南县S12滁新高速附近,a93a62ab11b4d343ac31e541,1,0,115.65439,32.794867,,life,http://api.map.baidu.com/place/detail?uid=a93a62ab11b4d343ac31e541&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
6e3d679f83bc439133169b2a,阜南服务区-停车场,交通设施,停车场,安徽省,阜阳市,阜南县,阜阳市阜南县S12滁新高速附近,,1,0,115.655376,32.796506,,life,http://api.map.baidu.com/place/detail?uid=6e3d679f83bc439133169b2a&output=html&source=placeapi_v2,,00:00-24:00,,,,,,,,,,,,,,,,,,0
a93a62ab11b4d343ac31e541,阜南服务区-停车场,交通设施,停车场,安徽省,阜阳市,阜南县,安徽省阜阳市阜南县S12滁新高速附近,a93a62ab11b4d343ac31e541,1,0,115.65439,32.794867,,life,http://api.map.baidu.com/place/detail?uid=a93a62ab11b4d343ac31e541&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
6ee0502323e0cb8677026908,停车场,交通设施,停车场,安徽省,阜阳市,颍州区,阜阳市颍州区S238与文化街交叉路口往东约180米,,1,0,115.714576,32.798129,,life,http://api.map.baidu.com/place/detail?uid=6ee0502323e0cb8677026908&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
b6569735a936345ee3110395,停车场,交通设施,停车场,安徽省,阜阳市,颍州区,阜阳市颍州区S238与文化街交叉路口往东北约160米,b6569735a936345ee3110395,1,0,115.713776,32.799526,,life,http://api.map.baidu.com/place/detail?uid=b6569735a936345ee3110395&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
b6be84537a4c443e6018098a,颍淮花园-停车场,交通设施,停车场,安徽省,阜阳市,颍州区,阜阳市颍州区巢湖路颍淮花园,b6be84537a4c443e6018098a,1,0,115.926264,32.800166,,life,http://api.map.baidu.com/place/detail?uid=b6be84537a4c443e6018098a&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,115.92613739868,32.800179680337,0
67c89c2bafe7a626873304af,大型停车场,交通设施,停车场,安徽省,阜阳市,颍上县,安徽省阜阳市颍上县G105(京珠线),,1,0,115.957601,32.778744,"18356897033,18888616679",life,http://api.map.baidu.com/place/detail?uid=67c89c2bafe7a626873304af&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
106fcd96fc8140341e58009a,茂勇停车场,交通设施,停车场,安徽省,阜阳市,颍上县,阜阳市颍上县京澳线,,1,0,115.960763,32.776364,13956818386,life,http://api.map.baidu.com/place/detail?uid=106fcd96fc8140341e58009a&output=html&source=placeapi_v2,,,,,,,,,,4,,,,,,,,,,0
71a65e856ef88c18d3ff2387,长廷停车场,交通设施,停车场,安徽省,阜阳市,颍州区,阜阳市颍州区S238,71a65e856ef88c18d3ff2387,1,0,115.731496,32.821753,,life,http://api.map.baidu.com/place/detail?uid=71a65e856ef88c18d3ff2387&output=html&source=placeapi_v2,,,,,,,,,,1,,,,,,,,,,0
